axel
t	x	y
0.000000000E0	8.404386653E0	2.639837606E1
4.000000000E-2	8.401248246E0	2.639896607E1
8.000000000E-2	8.401539436E0	2.640091869E1
1.200000000E-1	8.400195014E0	2.640280192E1
1.600000000E-1	8.399277152E0	2.640445717E1
2.000000000E-1	8.394110497E0	2.640065803E1
2.400000000E-1	8.387594910E0	2.639897901E1
2.800000000E-1	8.389077472E0	2.639790238E1
3.200000000E-1	8.396502795E0	2.639799370E1
3.600000000E-1	8.404242817E0	2.639942845E1
4.000000000E-1	8.411214477E0	2.640025330E1
4.400000000E-1	8.412174605E0	2.639971834E1
4.800000000E-1	8.410890936E0	2.639872389E1
5.200000000E-1	8.409050006E0	2.639839812E1
5.600000000E-1	8.408769446E0	2.639525638E1
6.000000000E-1	8.414867881E0	2.639786670E1
6.400000000E-1	8.421650617E0	2.639638483E1
6.800000000E-1	8.413282096E0	2.639730367E1
7.200000000E-1	8.408888766E0	2.639801819E1
7.600000000E-1	8.407207635E0	2.639814221E1
8.000000000E-1	8.405959510E0	2.639796468E1
8.400000000E-1	8.411258223E0	2.639954503E1
8.800000000E-1	8.418458152E0	2.640167553E1
9.200000000E-1	8.426200106E0	2.642595679E1
9.600000000E-1	8.422702453E0	2.642415115E1
1.000000000E0	8.450148965E0	2.644711211E1
1.040000000E0	8.528907619E0	2.643056374E1
1.080000000E0	8.567109795E0	2.642716277E1
1.120000000E0	8.674243202E0	2.650721823E1
1.160000000E0	8.713874438E0	2.668491848E1
1.200000000E0	9.059342297E0	2.698001368E1
1.240000000E0	9.730572938E0	2.748627790E1
1.280000000E0	1.069972167E1	2.813457557E1
1.320000000E0	1.197576564E1	2.888325296E1
1.360000000E0	1.351587399E1	2.968958561E1
1.400000000E0	1.518523961E1	3.051794822E1
1.440000000E0	1.695926405E1	3.137213798E1
1.480000000E0	1.871027401E1	3.210494410E1
1.520000000E0	2.043046381E1	3.269023575E1
1.560000000E0	2.211456222E1	3.321515945E1
1.600000000E0	2.361889917E1	3.351580218E1
1.640000000E0	2.496269317E1	3.378633896E1
1.680000000E0	2.611344394E1	3.393890057E1
1.720000000E0	2.706163028E1	3.394864106E1
1.760000000E0	2.778591049E1	3.391299480E1
1.800000000E0	2.841297544E1	3.383244664E1
1.840000000E0	2.889058983E1	3.378566897E1
1.880000000E0	2.929114766E1	3.376389323E1
1.920000000E0	2.951665266E1	3.374732127E1
1.960000000E0	2.968440272E1	3.364623385E1
2.000000000E0	2.970338621E1	3.350039097E1
2.040000000E0	2.950651543E1	3.342308682E1
2.080000000E0	2.920068861E1	3.344861302E1
2.120000000E0	2.874978287E1	3.349697377E1
2.160000000E0	2.807784448E1	3.361390065E1
2.200000000E0	2.726288522E1	3.369270376E1
2.240000000E0	2.631239963E1	3.354175264E1
