armbåge
t	x	y
0.000000000E0	6.298567258E0	1.007770761E1
4.000000000E-2	6.299242047E0	1.007775461E1
8.000000000E-2	7.640000216E0	9.916921658E0
1.200000000E-1	8.855046605E0	9.749745466E0
1.600000000E-1	9.841209863E0	9.619873422E0
2.000000000E-1	1.057776278E1	9.369697376E0
2.400000000E-1	1.102090593E1	9.050829497E0
2.800000000E-1	1.108195388E1	8.726981604E0
3.200000000E-1	1.097947366E1	8.408038430E0
3.600000000E-1	1.086469103E1	8.164919949E0
4.000000000E-1	1.073910071E1	8.010570880E0
4.400000000E-1	1.072671319E1	7.980328856E0
4.800000000E-1	1.074980525E1	7.975351481E0
5.200000000E-1	1.079541980E1	7.979187343E0
5.600000000E-1	1.086341540E1	7.989652917E0
6.000000000E-1	1.092641191E1	7.996629668E0
6.400000000E-1	1.115351343E1	8.048667409E0
6.800000000E-1	1.151484302E1	8.134905648E0
7.200000000E-1	1.205885193E1	8.253399423E0
7.600000000E-1	1.324431063E1	8.489726197E0
8.000000000E-1	1.325206878E1	8.465275403E0
8.400000000E-1	1.372367641E1	8.563508499E0
8.800000000E-1	1.405851344E1	8.598755209E0
9.200000000E-1	1.418315603E1	8.567309263E0
9.600000000E-1	1.410809912E1	8.502561820E0
1.000000000E0	1.400367348E1	8.432264249E0
1.040000000E0	1.396460972E1	8.419095620E0
1.080000000E0	1.398337561E1	8.429956007E0
1.120000000E0	1.402311907E1	8.424434512E0
1.160000000E0	1.411633193E1	8.424054614E0
1.200000000E0	1.412906701E1	8.433760994E0
1.240000000E0	1.413471007E1	8.435111003E0
1.280000000E0	1.412363011E1	8.411549098E0
1.320000000E0	1.411478715E1	8.372323287E0
1.360000000E0	1.414065330E1	8.303600938E0
1.400000000E0	1.414547894E1	8.300065305E0
1.440000000E0	1.414899558E1	8.299401874E0
1.480000000E0	1.415041068E1	8.298989326E0
1.520000000E0	1.415063829E1	8.304878969E0
1.560000000E0	1.415091013E1	8.306538245E0
1.600000000E0	1.414337379E1	8.308669195E0
1.640000000E0	1.413544148E1	8.309709927E0
1.680000000E0	1.414625392E1	8.322968408E0
1.720000000E0	1.415332582E1	8.354775225E0
1.760000000E0	1.415733874E1	8.396687206E0
1.800000000E0	1.415231826E1	8.446340592E0
1.840000000E0	1.415677644E1	8.458216512E0
1.880000000E0	1.416374222E1	8.475470372E0
1.920000000E0	1.415915846E1	8.529075023E0
1.960000000E0	1.415200544E1	8.600222260E0
2.000000000E0	1.414105456E1	8.650749498E0
2.040000000E0	1.416326403E1	8.711952614E0
2.080000000E0	1.416932997E1	8.759685896E0
2.120000000E0	1.428734779E1	8.829189410E0
2.160000000E0	1.458555367E1	9.008303770E0
2.200000000E0	1.536470478E1	9.327019657E0
2.240000000E0	1.668569609E1	9.833745858E0
2.280000000E0	1.842113535E1	1.057406529E1
2.320000000E0	2.038071212E1	1.146945079E1
2.360000000E0	2.245028692E1	1.251554469E1
2.400000000E0	2.461967044E1	1.364922646E1
2.440000000E0	2.670620067E1	1.480592193E1
2.480000000E0	2.856481050E1	1.585796207E1
2.520000000E0	3.027966706E1	1.685513604E1
2.560000000E0	3.169330765E1	1.760555847E1
2.600000000E0	3.279352639E1	1.818371185E1
2.640000000E0	3.355140411E1	1.849098449E1
2.680000000E0	3.377719777E1	1.862616063E1
2.720000000E0	3.354029522E1	1.872387781E1
2.760000000E0	3.311101544E1	1.881301994E1
2.800000000E0	3.235799161E1	1.868752645E1
2.840000000E0	3.135883150E1	1.836856832E1
2.880000000E0	3.021322635E1	1.789436906E1
2.920000000E0	2.885080014E1	1.734394109E1
2.960000000E0	2.744597562E1	1.681453226E1
3.000000000E0	2.602164407E1	1.617319462E1
3.040000000E0	2.473949438E1	1.566034322E1
3.080000000E0	2.363184838E1	1.525908563E1
3.120000000E0	2.288388047E1	1.497024263E1
3.160000000E0	2.256269294E1	1.480859566E1
3.200000000E0	2.258119481E1	1.467258565E1
3.240000000E0	2.275189178E1	1.457402731E1
3.280000000E0	2.294363305E1	1.451418545E1
3.320000000E0	2.308986135E1	1.450490157E1
3.360000000E0	2.301781367E1	1.444689231E1
3.400000000E0	2.303350863E1	1.439167656E1
3.440000000E0	2.288882620E1	1.434987913E1
3.480000000E0	2.263214246E1	1.422629479E1
3.520000000E0	2.229328305E1	1.397150013E1
3.560000000E0	2.172430042E1	1.355209597E1
3.600000000E0	2.083532460E1	1.294066220E1
3.640000000E0	1.974288075E1	1.232098881E1
3.680000000E0	1.848691427E1	1.169489869E1
3.720000000E0	1.713604679E1	1.110635898E1
3.760000000E0	1.580324210E1	1.053695137E1
3.800000000E0	1.459986114E1	1.003454410E1
3.840000000E0	1.369774909E1	9.625957637E0
3.880000000E0	1.322365018E1	9.318474943E0
3.920000000E0	1.308362282E1	9.053277412E0
3.960000000E0	1.311988358E1	8.826010270E0
4.000000000E0	1.326404230E1	8.718156398E0
4.040000000E0	1.342855758E1	8.600697668E0
4.080000000E0	1.360182612E1	8.488681884E0
4.120000000E0	1.368975240E1	8.438971292E0
4.160000000E0	1.369682635E1	8.441580159E0
4.200000000E0	1.367444651E1	8.443238986E0
4.240000000E0	1.364255432E1	8.449263668E0
4.280000000E0	1.366293373E1	8.476249040E0
4.320000000E0	1.369742718E1	8.556405738E0
4.360000000E0	1.389701693E1	8.629553858E0
4.400000000E0	1.443897610E1	8.866914803E0
4.440000000E0	1.547934870E1	9.289604681E0
4.480000000E0	1.696141333E1	9.970549751E0
4.520000000E0	1.878267488E1	1.084697439E1
4.560000000E0	2.092753139E1	1.200143193E1
4.600000000E0	2.314585188E1	1.320620221E1
4.640000000E0	2.539876658E1	1.448498732E1
4.680000000E0	2.746628699E1	1.568930199E1
4.720000000E0	2.931594824E1	1.674203118E1
4.760000000E0	3.084795386E1	1.764500106E1
4.800000000E0	3.200435122E1	1.818431437E1
4.840000000E0	3.256205133E1	1.843624136E1
4.880000000E0	3.266811224E1	1.838585657E1
4.920000000E0	3.235754796E1	1.819817057E1
4.960000000E0	3.168077453E1	1.791928505E1
5.000000000E0	3.087011897E1	1.780388375E1
5.040000000E0	2.991311235E1	1.749167263E1
5.080000000E0	2.883801468E1	1.713507803E1
5.120000000E0	2.767125259E1	1.672900507E1
5.160000000E0	2.649661139E1	1.626630906E1
5.200000000E0	2.527085317E1	1.577120590E1
5.240000000E0	2.421005939E1	1.523613149E1
5.280000000E0	2.317927360E1	1.468398758E1
5.320000000E0	2.245068278E1	1.428054020E1
5.360000000E0	2.200624515E1	1.396986935E1
5.400000000E0	2.185487067E1	1.380976824E1
5.440000000E0	2.188611814E1	1.378911224E1
5.480000000E0	2.200473679E1	1.381599335E1
5.520000000E0	2.198445985E1	1.378877126E1
5.560000000E0	2.172967654E1	1.361862813E1
5.600000000E0	2.111634140E1	1.319193800E1
5.640000000E0	2.018162973E1	1.261469063E1
5.680000000E0	1.903920152E1	1.195370104E1
5.720000000E0	1.770294008E1	1.127706520E1
5.760000000E0	1.641540333E1	1.065645339E1
5.800000000E0	1.535589521E1	1.015275288E1
5.840000000E0	1.459352920E1	9.746546929E0
5.880000000E0	1.414103330E1	9.456038699E0
5.920000000E0	1.398324823E1	9.197197814E0
5.960000000E0	1.401195214E1	9.027510601E0
6.000000000E0	1.413745642E1	8.880808861E0
6.040000000E0	1.428405742E1	8.756632965E0
6.080000000E0	1.440106660E1	8.722805642E0
6.120000000E0	1.438245538E1	8.645105964E0
6.160000000E0	1.441885557E1	8.596712932E0
6.200000000E0	1.440890583E1	8.573871654E0
6.240000000E0	1.434429884E1	8.480932251E0
6.280000000E0	1.431811215E1	8.461297481E0
6.320000000E0	1.430788027E1	8.453282531E0
6.360000000E0	1.430469488E1	8.451494414E0
6.400000000E0	1.430445570E1	8.453223998E0
6.440000000E0	1.430741387E1	8.482303457E0
6.480000000E0	1.444655236E1	8.568496459E0
6.520000000E0	1.483791610E1	8.759042645E0
6.560000000E0	1.563315859E1	9.067593895E0
6.600000000E0	1.683108127E1	9.640554674E0
6.640000000E0	1.838122777E1	1.043455968E1
6.680000000E0	2.025397677E1	1.134883147E1
6.720000000E0	2.225260068E1	1.243894128E1
6.760000000E0	2.429235214E1	1.346999894E1
6.800000000E0	2.621066900E1	1.453787026E1
6.840000000E0	2.807705794E1	1.559311795E1
6.880000000E0	2.974945991E1	1.645442218E1
6.920000000E0	3.110934692E1	1.707952243E1
6.960000000E0	3.213305263E1	1.757429980E1
7.000000000E0	3.269504914E1	1.778463498E1
7.040000000E0	3.286986949E1	1.778589195E1
7.080000000E0	3.264003210E1	1.765381898E1
