axel
t	x	y
0.000000000E0	1.005000000E1	2.640000000E1
4.000000000E-2	1.003352421E1	2.644008047E1
8.000000000E-2	1.003908139E1	2.641920127E1
1.200000000E-1	1.004463844E1	2.641122564E1
1.600000000E-1	1.004656372E1	2.640587686E1
2.000000000E-1	1.004788874E1	2.640376296E1
2.400000000E-1	1.004847054E1	2.640261692E1
2.800000000E-1	1.005196120E1	2.640498899E1
3.200000000E-1	1.005530899E1	2.640758209E1
3.600000000E-1	1.004924441E1	2.640397452E1
4.000000000E-1	1.004508267E1	2.640306007E1
4.400000000E-1	1.004859850E1	2.640275481E1
4.800000000E-1	1.005196649E1	2.640301543E1
5.200000000E-1	1.005135460E1	2.640286155E1
5.600000000E-1	1.005086537E1	2.640020783E1
6.000000000E-1	1.004977761E1	2.639989626E1
6.400000000E-1	1.004901229E1	2.639947539E1
6.800000000E-1	1.004918371E1	2.639966722E1
7.200000000E-1	1.004928450E1	2.639977652E1
7.600000000E-1	1.004724267E1	2.640136501E1
8.000000000E-1	1.004460658E1	2.640338410E1
8.400000000E-1	1.004817988E1	2.640420308E1
8.800000000E-1	1.005006556E1	2.640306381E1
9.200000000E-1	1.005107917E1	2.640193241E1
9.600000000E-1	1.005188011E1	2.640148778E1
1.000000000E0	1.005461086E1	2.640434134E1
1.040000000E0	1.005246256E1	2.640254255E1
1.080000000E0	1.005133451E1	2.640151109E1
1.120000000E0	1.004784753E1	2.640061678E1
1.160000000E0	1.004400810E1	2.640026698E1
1.200000000E0	1.004547621E1	2.640464900E1
1.240000000E0	1.004590240E1	2.641028009E1
1.280000000E0	1.004529830E1	2.644819834E1
1.320000000E0	1.005713559E1	2.651834217E1
1.360000000E0	1.019699875E1	2.658144738E1
1.400000000E0	1.035226305E1	2.666562725E1
1.440000000E0	1.049713593E1	2.670423214E1
1.480000000E0	1.063724438E1	2.684014887E1
1.520000000E0	1.080778615E1	2.696679268E1
1.560000000E0	1.109621981E1	2.713110897E1
1.600000000E0	1.140037445E1	2.730907522E1
1.640000000E0	1.183097183E1	2.758173648E1
1.680000000E0	1.231950256E1	2.792174208E1
1.720000000E0	1.279899818E1	2.827141637E1
1.760000000E0	1.324672445E1	2.865473913E1
1.800000000E0	1.362774509E1	2.902732541E1
1.840000000E0	1.395924790E1	2.935885857E1
1.880000000E0	1.431763494E1	2.970372269E1
1.920000000E0	1.464380004E1	2.997936417E1
1.960000000E0	1.500582321E1	3.029428752E1
2.000000000E0	1.539609770E1	3.055131829E1
2.040000000E0	1.586610830E1	3.076858295E1
2.080000000E0	1.634864238E1	3.096678446E1
2.120000000E0	1.676810143E1	3.113840496E1
2.160000000E0	1.711137422E1	3.128900117E1
2.200000000E0	1.737870754E1	3.141853896E1
2.240000000E0	1.748881953E1	3.146202752E1
2.280000000E0	1.752172470E1	3.149123405E1
2.320000000E0	1.751615751E1	3.149812701E1
2.360000000E0	1.742603037E1	3.150396104E1
2.400000000E0	1.732133224E1	3.149964516E1
2.440000000E0	1.712535496E1	3.147184551E1
2.480000000E0	1.693944941E1	3.136049679E1
2.520000000E0	1.663587235E1	3.120399682E1
2.560000000E0	1.616965385E1	3.100625099E1
2.600000000E0	1.565547846E1	3.076734021E1
2.640000000E0	1.501241491E1	3.051621002E1
2.680000000E0	1.427103478E1	3.022140327E1
2.720000000E0	1.360475030E1	2.988566897E1
2.760000000E0	1.284837528E1	2.956194554E1
2.800000000E0	1.214296311E1	2.926476985E1
2.840000000E0	1.155973522E1	2.894296262E1
2.880000000E0	1.094445281E1	2.864821312E1
2.920000000E0	1.043774640E1	2.836330534E1
2.960000000E0	1.014398233E1	2.821008827E1
3.000000000E0	9.999476502E0	2.808116842E1
3.040000000E0	9.921640830E0	2.797660062E1
3.080000000E0	9.962205732E0	2.790516270E1
3.120000000E0	1.002544007E1	2.779048266E1
3.160000000E0	1.008837889E1	2.767257800E1
3.200000000E0	1.008619643E1	2.755925280E1
3.240000000E0	1.007276773E1	2.749025965E1
3.280000000E0	1.005275404E1	2.744744749E1
3.320000000E0	1.004374770E1	2.743350495E1
3.360000000E0	1.002832143E1	2.743623555E1
3.400000000E0	1.004726513E1	2.745426840E1
3.440000000E0	1.005822230E1	2.748703169E1
3.480000000E0	1.017622941E1	2.755738347E1
3.520000000E0	1.030179253E1	2.769896064E1
3.560000000E0	1.050734599E1	2.787458819E1
3.600000000E0	1.088356870E1	2.808137494E1
3.640000000E0	1.138699700E1	2.833058140E1
3.680000000E0	1.193932077E1	2.862034241E1
3.720000000E0	1.249951387E1	2.892020364E1
3.760000000E0	1.301327402E1	2.924929341E1
3.800000000E0	1.348178091E1	2.955097218E1
3.840000000E0	1.391193479E1	2.985102518E1
3.880000000E0	1.429975814E1	3.013494567E1
3.920000000E0	1.462819726E1	3.034780369E1
3.960000000E0	1.501353093E1	3.057765040E1
4.000000000E0	1.542614318E1	3.076119395E1
4.040000000E0	1.587427981E1	3.092238373E1
4.080000000E0	1.632931627E1	3.109670781E1
4.120000000E0	1.671408081E1	3.122364659E1
4.160000000E0	1.699701043E1	3.135500887E1
4.200000000E0	1.722901301E1	3.145189990E1
4.240000000E0	1.742606620E1	3.154496625E1
4.280000000E0	1.754274572E1	3.163570857E1
4.320000000E0	1.756757439E1	3.165017413E1
4.360000000E0	1.752875141E1	3.163917495E1
4.400000000E0	1.736412966E1	3.163075215E1
4.440000000E0	1.710323665E1	3.151347455E1
4.480000000E0	1.679390786E1	3.138677479E1
4.520000000E0	1.635853437E1	3.123806530E1
4.560000000E0	1.577397557E1	3.101475020E1
4.600000000E0	1.514468238E1	3.076054372E1
4.640000000E0	1.451933207E1	3.044882846E1
4.680000000E0	1.367199553E1	3.000077448E1
4.720000000E0	1.284645714E1	2.961799037E1
4.760000000E0	1.216430318E1	2.931573875E1
4.800000000E0	1.153947879E1	2.913036530E1
