hand
t	x	y
0.000000000E0	4.231058116E1	1.051894031E1
4.000000000E-2	4.231067574E1	1.051849356E1
8.000000000E-2	4.231146437E1	1.051026277E1
1.200000000E-1	4.230389237E1	1.050514602E1
1.600000000E-1	4.229479610E1	1.051149771E1
2.000000000E-1	4.229483367E1	1.050000766E1
2.400000000E-1	4.230347918E1	1.050607370E1
2.800000000E-1	4.231116609E1	1.051255152E1
3.200000000E-1	4.231689554E1	1.051798381E1
3.600000000E-1	4.231607033E1	1.051629896E1
4.000000000E-1	4.231441564E1	1.051526278E1
4.400000000E-1	4.231354335E1	1.051451863E1
4.800000000E-1	4.240113861E1	1.049300547E1
5.200000000E-1	4.249928618E1	1.047864895E1
5.600000000E-1	4.260892327E1	1.053203492E1
6.000000000E-1	4.261998635E1	1.052850320E1
6.400000000E-1	4.261557363E1	1.052445547E1
6.800000000E-1	4.262015933E1	1.052532886E1
7.200000000E-1	4.262585208E1	1.052693518E1
7.600000000E-1	4.264799996E1	1.053200557E1
8.000000000E-1	4.266780753E1	1.054088098E1
8.400000000E-1	4.262406739E1	1.051865389E1
8.800000000E-1	4.261602976E1	1.050977826E1
9.200000000E-1	4.261420000E1	1.051268820E1
9.600000000E-1	4.260926140E1	1.041987740E1
1.000000000E0	4.260995246E1	1.040670847E1
1.040000000E0	4.254849893E1	1.036403334E1
1.080000000E0	4.242461468E1	1.034395509E1
1.120000000E0	4.224800425E1	1.027157244E1
1.160000000E0	4.228343281E1	1.024286651E1
1.200000000E0	4.229666679E1	1.022840474E1
1.240000000E0	4.231579764E1	1.026652737E1
1.280000000E0	4.237224644E1	1.027957564E1
1.320000000E0	4.242613344E1	1.025945315E1
1.360000000E0	4.247479212E1	1.023328491E1
1.400000000E0	4.258105183E1	1.022719822E1
1.440000000E0	4.269882406E1	1.022388845E1
1.480000000E0	4.275004178E1	1.022260194E1
1.520000000E0	4.275876793E1	1.022034375E1
1.560000000E0	4.276370962E1	1.022306974E1
1.600000000E0	4.276819297E1	1.022733952E1
1.640000000E0	4.277216908E1	1.022486371E1
1.680000000E0	4.277097500E1	1.022217920E1
1.720000000E0	4.278623481E1	1.023680631E1
1.760000000E0	4.277507796E1	1.025196026E1
1.800000000E0	4.276767571E1	1.022078580E1
1.840000000E0	4.276207753E1	1.017401077E1
1.880000000E0	4.275263563E1	1.010174599E1
1.920000000E0	4.264323044E1	1.006349788E1
1.960000000E0	4.257456148E1	1.004294211E1
2.000000000E0	4.249631844E1	1.005345020E1
2.040000000E0	4.251898784E1	1.008636455E1
2.080000000E0	4.254788135E1	1.014432847E1
2.120000000E0	4.259789289E1	1.018090461E1
2.160000000E0	4.260165914E1	1.022864833E1
2.200000000E0	4.255864855E1	1.032055308E1
2.240000000E0	4.245967059E1	1.040182043E1
2.280000000E0	4.230227597E1	1.055819023E1
2.320000000E0	4.206456891E1	1.085757765E1
2.360000000E0	4.183745012E1	1.124178940E1
2.400000000E0	4.156893029E1	1.169706082E1
2.440000000E0	4.127685478E1	1.196965537E1
2.480000000E0	4.096872808E1	1.207290453E1
2.520000000E0	4.064661814E1	1.203009656E1
2.560000000E0	4.023921654E1	1.202669123E1
2.600000000E0	3.980997108E1	1.199014364E1
2.640000000E0	3.945266496E1	1.175331868E1
2.680000000E0	3.916920549E1	1.152992152E1
