hand
t	x	y
0.000000000E0	4.548330059E1	1.213261297E1
4.000000000E-2	4.548145698E1	1.213402734E1
8.000000000E-2	4.548309253E1	1.213551383E1
1.200000000E-1	4.549039856E1	1.213940469E1
1.600000000E-1	4.549065006E1	1.213618006E1
2.000000000E-1	4.548649009E1	1.213394063E1
2.400000000E-1	4.548590919E1	1.213457602E1
2.800000000E-1	4.548388127E1	1.213835724E1
3.200000000E-1	4.548318630E1	1.213556499E1
3.600000000E-1	4.547976528E1	1.213437181E1
4.000000000E-1	4.547990176E1	1.213375109E1
4.400000000E-1	4.548130948E1	1.213348445E1
4.800000000E-1	4.548218403E1	1.213226967E1
5.200000000E-1	4.548254832E1	1.213306517E1
5.600000000E-1	4.548273873E1	1.213291580E1
6.000000000E-1	4.548258986E1	1.213320802E1
6.400000000E-1	4.548241896E1	1.213343480E1
6.800000000E-1	4.548250840E1	1.213338624E1
7.200000000E-1	4.548256525E1	1.213342373E1
7.600000000E-1	4.548299751E1	1.213497048E1
8.000000000E-1	4.548391216E1	1.213527643E1
8.400000000E-1	4.548485040E1	1.213592613E1
8.800000000E-1	4.548573266E1	1.213660263E1
9.200000000E-1	4.548505087E1	1.213732100E1
9.600000000E-1	4.548497499E1	1.213804575E1
1.000000000E0	4.548567581E1	1.213708411E1
1.040000000E0	4.548464189E1	1.213518852E1
1.080000000E0	4.548409121E1	1.213412824E1
1.120000000E0	4.548382486E1	1.213352846E1
1.160000000E0	4.548370028E1	1.213318993E1
1.200000000E0	4.548797332E1	1.213567309E1
1.240000000E0	4.549491188E1	1.213943079E1
1.280000000E0	4.561304940E1	1.213678428E1
1.320000000E0	4.571742098E1	1.228258327E1
1.360000000E0	4.585148800E1	1.255400353E1
1.400000000E0	4.595746598E1	1.288897576E1
1.440000000E0	4.623148927E1	1.332687660E1
1.480000000E0	4.658070803E1	1.361589326E1
1.520000000E0	4.714253351E1	1.378955802E1
1.560000000E0	4.798978459E1	1.390935056E1
1.600000000E0	4.910581411E1	1.377325555E1
1.640000000E0	5.028272520E1	1.375347050E1
1.680000000E0	5.147883503E1	1.376172798E1
1.720000000E0	5.265428969E1	1.375949597E1
1.760000000E0	5.372723975E1	1.380763918E1
1.800000000E0	5.473879117E1	1.391740278E1
1.840000000E0	5.577775848E1	1.392368649E1
1.880000000E0	5.676310843E1	1.393916909E1
1.920000000E0	5.775117632E1	1.394792964E1
1.960000000E0	5.880575923E1	1.395133700E1
2.000000000E0	5.988529293E1	1.396364615E1
2.040000000E0	6.093099722E1	1.396507145E1
2.080000000E0	6.185163937E1	1.394367334E1
2.120000000E0	6.271550519E1	1.393571073E1
2.160000000E0	6.334010278E1	1.393593187E1
2.200000000E0	6.378031483E1	1.392990095E1
2.240000000E0	6.408043223E1	1.393129686E1
2.280000000E0	6.425137950E1	1.392414796E1
2.320000000E0	6.439323200E1	1.392527424E1
2.360000000E0	6.444770470E1	1.393271809E1
2.400000000E0	6.432795892E1	1.393104487E1
2.440000000E0	6.404962780E1	1.398571468E1
2.480000000E0	6.356123214E1	1.410627288E1
2.520000000E0	6.281008503E1	1.436839835E1
2.560000000E0	6.178341768E1	1.470927459E1
2.600000000E0	6.047273267E1	1.513188936E1
2.640000000E0	5.887646745E1	1.542362388E1
2.680000000E0	5.710911223E1	1.556306613E1
2.720000000E0	5.528136287E1	1.564559591E1
2.760000000E0	5.342601639E1	1.543964156E1
2.800000000E0	5.161352275E1	1.529671839E1
2.840000000E0	4.987479937E1	1.503972828E1
2.880000000E0	4.836526504E1	1.468168256E1
2.920000000E0	4.726642662E1	1.436749013E1
2.960000000E0	4.645381588E1	1.408040130E1
3.000000000E0	4.593213121E1	1.378185992E1
3.040000000E0	4.570053078E1	1.348904633E1
3.080000000E0	4.563301003E1	1.313665049E1
3.120000000E0	4.564535838E1	1.272738032E1
3.160000000E0	4.564564373E1	1.258421704E1
3.200000000E0	4.563968536E1	1.257851274E1
3.240000000E0	4.563749928E1	1.257476571E1
3.280000000E0	4.563601758E1	1.258018143E1
3.320000000E0	4.563554519E1	1.258279570E1
3.360000000E0	4.563557809E1	1.258307148E1
3.400000000E0	4.564828818E1	1.259883606E1
3.440000000E0	4.578202163E1	1.272099867E1
3.480000000E0	4.603730246E1	1.288602772E1
3.520000000E0	4.641125944E1	1.315521499E1
3.560000000E0	4.705404352E1	1.346278410E1
3.600000000E0	4.792857310E1	1.378625873E1
3.640000000E0	4.910063601E1	1.392988850E1
3.680000000E0	5.040774761E1	1.383988616E1
3.720000000E0	5.176509644E1	1.357160639E1
3.760000000E0	5.305806112E1	1.352330097E1
3.800000000E0	5.417804697E1	1.355984326E1
3.840000000E0	5.535248388E1	1.354964948E1
3.880000000E0	5.645045817E1	1.350115362E1
3.920000000E0	5.749627402E1	1.356088681E1
3.960000000E0	5.855184725E1	1.364441740E1
4.000000000E0	5.958846786E1	1.367382098E1
4.040000000E0	6.060902119E1	1.366806969E1
4.080000000E0	6.150508374E1	1.368747576E1
4.120000000E0	6.231592750E1	1.366578552E1
4.160000000E0	6.303093115E1	1.366445287E1
4.200000000E0	6.361534848E1	1.367999093E1
4.240000000E0	6.407093668E1	1.366112122E1
4.280000000E0	6.437100395E1	1.366390964E1
4.320000000E0	6.451172948E1	1.364410537E1
4.360000000E0	6.442123583E1	1.365017854E1
4.400000000E0	6.414796736E1	1.368522464E1
4.440000000E0	6.361424347E1	1.389278174E1
4.480000000E0	6.284370242E1	1.425690109E1
4.520000000E0	6.169680876E1	1.483557113E1
4.560000000E0	6.027141624E1	1.538672148E1
4.600000000E0	5.857412188E1	1.591054083E1
4.640000000E0	5.658530205E1	1.630022026E1
4.680000000E0	5.464748796E1	1.646448065E1
4.720000000E0	5.285386761E1	1.640801866E1
4.760000000E0	5.109501483E1	1.617280860E1
4.800000000E0	4.949070461E1	1.572627960E1
4.840000000E0	4.818214105E1	1.524992372E1
4.880000000E0	4.713857802E1	1.483593173E1
4.920000000E0	4.640517104E1	1.444191030E1
4.960000000E0	4.607344275E1	1.392619022E1
5.000000000E0	4.595280205E1	1.348983177E1
5.040000000E0	4.595492214E1	1.303590632E1
5.080000000E0	4.604069428E1	1.271711399E1
5.120000000E0	4.607241212E1	1.267098176E1
5.160000000E0	4.607682996E1	1.267569604E1
5.200000000E0	4.608986489E1	1.272147323E1
5.240000000E0	4.612432272E1	1.274668288E1
5.280000000E0	4.620981226E1	1.274660984E1
5.320000000E0	4.633894735E1	1.274240003E1
5.360000000E0	4.650899191E1	1.284159760E1
5.400000000E0	4.674172694E1	1.301053690E1
5.440000000E0	4.714311694E1	1.317956361E1
5.480000000E0	4.772936378E1	1.336511361E1
5.520000000E0	4.848982163E1	1.349983092E1
5.560000000E0	4.939450514E1	1.349756593E1
5.600000000E0	5.041649346E1	1.341542909E1
5.640000000E0	5.144908744E1	1.342748113E1
5.680000000E0	5.250854333E1	1.348515803E1
5.720000000E0	5.358276876E1	1.350477696E1
5.760000000E0	5.465896455E1	1.358756172E1
5.800000000E0	5.573858052E1	1.370090118E1
5.840000000E0	5.681353187E1	1.372584805E1
5.880000000E0	5.797319244E1	1.376720539E1
5.920000000E0	5.913003709E1	1.380839371E1
5.960000000E0	6.030079888E1	1.384235936E1
6.000000000E0	6.138822509E1	1.380177550E1
6.040000000E0	6.236604261E1	1.380323065E1
6.080000000E0	6.318039410E1	1.378783121E1
6.120000000E0	6.375443184E1	1.378262070E1
6.160000000E0	6.404198294E1	1.378341881E1
6.200000000E0	6.407580753E1	1.380786474E1
6.240000000E0	6.381151740E1	1.391867465E1
6.280000000E0	6.331173738E1	1.408663257E1
6.320000000E0	6.252525938E1	1.442442963E1
6.360000000E0	6.152634208E1	1.491688006E1
6.400000000E0	6.034187072E1	1.546797272E1
6.440000000E0	5.885863067E1	1.601823579E1
6.480000000E0	5.711394655E1	1.642286000E1
6.520000000E0	5.523497641E1	1.662749109E1
6.560000000E0	5.350808926E1	1.693484127E1
6.600000000E0	5.186152509E1	1.707904853E1
6.640000000E0	5.045136037E1	1.684492757E1
6.680000000E0	4.935670896E1	1.647685995E1
6.720000000E0	4.846582214E1	1.605301687E1
6.760000000E0	4.789679623E1	1.556463297E1
6.800000000E0	4.758014062E1	1.502652166E1
6.840000000E0	4.730088161E1	1.451290715E1
6.880000000E0	4.713894779E1	1.392341843E1
6.920000000E0	4.699606430E1	1.348737168E1
6.960000000E0	4.687617028E1	1.316167691E1
7.000000000E0	4.682432701E1	1.289868035E1
7.040000000E0	4.677620251E1	1.287610814E1
7.080000000E0	4.671659792E1	1.285192319E1
7.120000000E0	4.668437724E1	1.272884050E1
7.160000000E0	4.664204542E1	1.270748217E1
7.200000000E0	4.655064657E1	1.270491854E1
7.240000000E0	4.650792491E1	1.266650071E1
7.280000000E0	4.651171392E1	1.266562792E1
7.320000000E0	4.652199130E1	1.268339068E1
7.360000000E0	4.652965371E1	1.271506456E1
7.400000000E0	4.654566647E1	1.273891099E1
7.440000000E0	4.666527088E1	1.275298254E1
7.480000000E0	4.680421391E1	1.281707432E1
7.520000000E0	4.700298040E1	1.297454499E1
7.560000000E0	4.726477959E1	1.307639074E1
7.600000000E0	4.748021573E1	1.323432408E1
7.640000000E0	4.774791175E1	1.332070961E1
7.680000000E0	4.816609882E1	1.334007442E1
7.720000000E0	4.868855003E1	1.340425911E1
7.760000000E0	4.943260908E1	1.344883391E1
7.800000000E0	5.042877788E1	1.353705536E1
7.840000000E0	5.160744452E1	1.360689499E1
7.880000000E0	5.292672750E1	1.362716878E1
7.920000000E0	5.430414779E1	1.363322636E1
7.960000000E0	5.566249780E1	1.366256449E1
8.000000000E0	5.696348750E1	1.374385155E1
8.040000000E0	5.824373569E1	1.385021170E1
8.080000000E0	5.941682319E1	1.392552279E1
8.120000000E0	6.050928951E1	1.396688620E1
8.160000000E0	6.155356053E1	1.402244855E1
8.200000000E0	6.247757008E1	1.407280703E1
8.240000000E0	6.322101311E1	1.408599313E1
8.280000000E0	6.387179615E1	1.410570495E1
8.320000000E0	6.439177650E1	1.412351174E1
8.360000000E0	6.475614867E1	1.413019249E1
8.400000000E0	6.484294197E1	1.409557589E1
8.440000000E0	6.476877312E1	1.411407288E1
8.480000000E0	6.447603148E1	1.426291012E1
8.520000000E0	6.395140390E1	1.453255099E1
8.560000000E0	6.314620209E1	1.497845309E1
8.600000000E0	6.201110732E1	1.550039289E1
8.640000000E0	6.063072491E1	1.602773340E1
8.680000000E0	5.903188677E1	1.660889022E1
8.720000000E0	5.735932108E1	1.666414729E1
8.760000000E0	5.566722453E1	1.654653179E1
8.800000000E0	5.391984315E1	1.647475429E1
8.840000000E0	5.226789444E1	1.607233171E1
8.880000000E0	5.080823617E1	1.555641798E1
8.920000000E0	4.953919785E1	1.513922429E1
8.960000000E0	4.848862943E1	1.477107134E1
9.000000000E0	4.769120854E1	1.440535589E1
9.040000000E0	4.712478181E1	1.401906181E1
9.080000000E0	4.683156774E1	1.367900752E1
9.120000000E0	4.668462772E1	1.319131388E1
