armbage
t	x
0.0	15.577771283619533
0.04	15.578911115233119
0.08	15.580362750601786
0.12	15.588871450281282
0.16	15.597793057019722
0.2	15.58971897979795
0.24	15.593813613637323
0.28	15.598780228122358
0.32	15.604599597157765
0.36	15.59862871592776
0.4	15.594284251591382
0.44	15.585100161828173
0.48	15.580406102118737
0.52	15.578161254142664
0.56	15.574526739069476
0.6	15.569056851202149
0.64	15.562410716422441
0.68	15.53685047666346
0.72	15.473503335034088
0.76	15.444097731055074
0.8	15.425148831599998
0.84	15.380054264888031
0.88	15.345608671724513
0.92	15.364413912926196
0.96	15.402077843363152
1.0	15.395306145534185
1.04	15.364798149923189
1.08	15.363441219254007
1.12	15.407010985049304
1.16	15.425028153197772
1.2	15.434456467846829
1.24	15.457891145221417
1.28	15.66938266887756
1.32	16.16111845726838
1.36	17.07244684420781
1.4000000000000001	18.480157386056618
1.44	20.327927674128745
1.48	22.423682977836364
1.52	24.91094220331587
1.56	27.36782089191415
1.6	29.595245619024624
1.6400000000000001	31.565235297423413
1.68	33.075890321431416
1.72	34.222020195094615
1.76	35.06896391903531
1.8	35.58396362192812
1.84	35.81972153150775
1.8800000000000003	35.832381263228555
1.92	35.69630882260208
1.96	35.661177055427245
2.0	35.649674555174656
2.04	35.547326623748106
2.08	35.41000825190294
2.12	35.284741443251164
2.16	35.12456233780114
2.2	34.816227693223496
2.24	34.35322809529143
2.2800000000000002	33.72514543203356
2.32	32.8992987370402
2.36	31.99305453070636
2.4	30.954163351653463
2.44	29.82717894913621
2.48	28.709922381898778
2.52	27.59918726326393
2.56	26.57576234621463
2.6	25.589949734334652
2.64	24.655014555039827
2.68	23.800256692246506
2.72	23.123053918436455
2.7600000000000007	22.677943784680195
2.8000000000000003	22.4891724290529
2.84	22.51784203901191
2.88	22.674050834166692
2.92	22.80068020896165
2.96	22.90967359582821
3.0	22.920392796959263
3.04	22.865572954254645
3.08	22.676023790776398
3.12	22.379176072808036
3.16	21.889566868001722
3.2	21.111553474576155
3.24	20.024042082480562
