armbage
t	x
0.0	17.818063283142244
0.04	17.81830622077512
0.08	17.964308987876535
0.12	18.18497433410613
0.16	18.389365815225275
0.2	18.432873540211794
0.24	18.49403603528677
0.28	18.49377827907948
0.32	18.476382369000348
0.36	18.417278726967446
0.4	18.402032683483306
0.44	18.360339436474625
0.48	18.282030284764495
0.52	18.241866588001862
0.56	18.154941300054347
0.6	18.112654608364792
0.64	18.11293541686235
0.68	18.119761724248754
0.72	18.130940752443507
0.76	18.137378888176627
0.8	18.161641414847892
0.84	18.158573547850047
0.88	18.159488204434865
0.92	18.16671259395398
0.96	18.184326153130463
1.0	18.152945401193264
1.04	18.16136098425175
1.08	18.16914231397714
1.12	18.154126607086532
1.16	18.13522429691639
1.2	18.16956383143708
1.24	18.248860575396535
1.28	18.26599123210452
1.32	18.290755554817466
1.36	18.374394597018856
1.4000000000000001	18.412280785333593
1.44	18.502563419116896
1.48	18.55720558267715
1.52	18.691248567465188
1.56	18.96721104743561
1.6	19.457630753333476
1.6400000000000001	20.4143604169696
1.68	21.796290135992905
1.72	23.62970674179212
1.76	25.79565390626604
1.8	28.12030718163929
1.84	30.427460516031843
1.8800000000000003	32.679741150169065
1.92	34.74470990841573
1.96	36.50956063190117
2.0	37.926018669406645
2.04	39.02684609865614
2.08	39.84774544859616
2.12	40.43488976699925
2.16	40.62161899126667
2.2	40.621686888714535
2.24	40.6041877112616
2.2800000000000002	40.586583499049055
2.32	40.56133312295131
2.36	40.57714264358637
2.4	40.582641947631146
2.44	40.57753645663469
2.48	40.5793622702887
2.52	40.57576625177033
2.56	40.48633148509481
2.6	40.41858150262698
2.64	40.22184713519346
2.68	39.85523311756317
2.72	39.24371642663303
2.7600000000000007	38.24831367899084
2.8000000000000003	36.808980827151416
2.84	34.91642135503584
2.88	32.63385315019768
2.92	29.980744542693415
2.96	27.026331885960587
3.0	23.952974053297936
3.04	20.913195192514053
3.08	18.106879532934627
3.12	15.933930770293266
3.16	14.554543297308477
3.2	13.914575070659062
3.24	13.755221937256024
3.2800000000000002	13.98772935305771
3.3200000000000003	14.35011544099872
3.36	14.693704000000388
3.4	15.319913129116856
3.44	16.550024291308006
3.48	18.47447122567739
3.52	20.91799673152981
3.56	23.720198251020477
3.6	26.59946268968787
3.64	29.37924435825724
3.68	31.933694533489216
3.72	34.12301378049871
3.7600000000000007	35.96204734062333
3.8000000000000003	37.47557760128353
3.84	38.70197961956413
3.88	39.68277652914247
3.92	40.47645143977964
3.96	41.15819593097373
4.0	41.57307095811238
4.04	41.6621309636586
4.08	41.668353209581156
4.12	41.6303232865821
4.16	41.49540901004954
4.2	41.329586649400284
4.24	41.06172250530629
4.28	39.957544684266495
4.32	39.97570694921373
4.36	38.90427501736377
4.4	37.36342037997292
4.44	35.42148780047823
4.48	33.247701649423036
4.520000000000001	30.879980132028464
4.5600000000000005	28.42807290955362
4.6000000000000005	26.004694500950905
4.64	23.689464344268117
4.68	21.605998496097286
4.72	19.76328248629669
4.76	18.19297624968928
4.8	16.977206217867156
4.84	16.031746332220713
4.88	15.440562944047272
4.92	15.297493087615337
4.96	15.482452494787843
5.0	15.987650508755934
5.04	16.014949456539533
5.08	16.20027337294931
5.12	16.33746148900211
5.16	16.364350536289727
5.2	16.477341671180625
5.24	16.82859718824985
5.28	17.732813313830036
5.32	19.20162393970896
5.36	21.20590610248118
5.4	23.72260278832222
5.44	26.6279130164517
5.48	29.7271726128359
5.520000000000001	32.63381365341027
5.5600000000000005	35.149794253213244
5.6000000000000005	37.20390089512321
5.64	38.81590475483732
5.68	39.95652215255369
5.72	40.736927155311164
5.76	41.21237087291662
5.8	41.436902540136145
5.84	41.51076030167347
5.88	41.5353255391702
5.92	41.52398812470096
5.96	41.520455695524376
6.0	41.490895046829834
6.04	41.43973188966143
6.08	41.32815295607769
6.12	41.128909349215164
6.16	40.73782952968294
6.2	40.141259238827814
6.24	39.27180469718546
6.28	38.15921106893397
6.32	36.84828380784414
6.36	35.306384711113765
6.4	33.53616807603322
6.44	31.48935242381438
6.48	29.16386009501386
6.520000000000001	26.70546742866884
6.5600000000000005	24.24825564442358
6.6000000000000005	21.857704162954832
6.640000000000001	19.717601870431352
6.68	17.965543201838933
6.72	16.598829349118695
6.76	15.632593970969928
6.8	15.06990081821764
6.84	14.825176013555101
6.88	14.853066607757427
