axel
t	x
0.0	9.390269499463841
0.04	9.389750090812981
0.08	9.39083096721712
0.12	9.391018683081057
0.16	9.407240347500966
0.2	9.533283782359476
0.24	9.780580881637547
0.28	10.082255199604354
0.32	10.39241935142347
0.36	10.577645229911269
0.4	10.73769146439345
0.44	10.91678520624469
0.48	11.083825667352116
0.52	11.272355896838647
0.56	11.458627206313182
0.6	11.733666047677715
0.64	12.071962125209446
0.68	12.370470901205238
0.72	12.615560836805443
0.76	12.85762414067245
0.8	12.98736973901189
0.84	13.112622202505406
0.88	13.21670388010618
0.92	13.355086765850551
0.96	13.373696109614862
1.0	13.22593867267463
1.04	13.041713694412742
1.08	12.839118276216844
1.12	12.607758966521587
1.16	12.442940047858379
1.2	12.299952806450861
1.24	12.151334028660465
1.28	12.068574235101572
1.32	12.158255741407885
1.36	12.196380018068297
1.4000000000000001	12.280302118318332
1.44	12.279868740210432
1.48	12.309629706551455
1.52	12.433642301648057
1.56	12.582305112886154
1.6	12.757524308637379
1.6400000000000001	13.053393528980905
1.68	13.471165944733286
1.72	13.964526171014
1.76	14.669106159028154
1.8	15.602423427328766
1.84	16.86036296166815
1.8800000000000003	18.668052874758395
1.92	20.942939868798504
1.96	23.794092250651943
2.0	26.84912794885939
2.04	29.490982959291784
2.08	31.408027454847854
2.12	32.35093699920294
2.16	32.64544699892788
2.2	32.66485191302067
2.24	32.2831331103651
2.2800000000000002	31.626332803550753
2.32	30.771935080840393
2.36	29.785136930912117
2.4	28.612698355439434
2.44	27.41115339236724
2.48	26.263367716253626
2.52	25.213817140482988
2.56	24.195092496135246
2.6	23.165258515628864
2.64	22.130893106743855
2.68	21.033769422944204
2.72	19.933919085041637
2.7600000000000007	18.826935285279205
2.8000000000000003	17.863561557320644
2.84	17.02238354283446
2.88	16.10147228789262
2.92	15.182300794498502
2.96	14.404809992441571
3.0	13.841145701332053
3.04	13.462540043973988
3.08	13.160084772506956
3.12	12.963961004850084
3.16	12.948810021461888
3.2	13.0698928541048
3.24	13.15488644348968
3.2800000000000002	13.202742177746636
3.3200000000000003	13.280271314580773
3.36	13.357512805884383
3.4	13.374094507735599
3.44	13.369003984590265
3.48	13.369100350497533
3.52	13.408344366854564
3.56	13.48453057345639
3.6	13.555827426027413
3.64	13.632345826667937
3.68	13.693680669734768
3.72	13.786449941732705
3.7600000000000007	13.958376148977422
3.8000000000000003	14.15067018628497
3.84	14.354307163463574
3.88	14.535131286917071
3.92	14.812918475427644
3.96	15.118668233727398
4.0	15.559116825538098
4.04	16.12224896494112
4.08	16.867950516263306
4.12	17.78638133294885
4.16	18.933072645496573
4.2	20.34401080600125
4.24	22.150122202266644
4.28	24.42245822747047
4.32	27.143235640916586
4.36	30.039339602048685
4.4	32.40473034115983
4.44	33.58935228855336
4.48	33.91492866168561
4.520000000000001	33.8967539886996
4.5600000000000005	33.718967651983704
4.6000000000000005	33.09596420713633
4.64	32.08315465143258
4.68	30.907768879258143
4.72	29.585803053094963
4.76	28.194038180545647
4.8	26.822893165622745
4.84	25.50304489511187
4.88	24.3133461032169
4.92	23.23118303033101
4.96	22.278347882271348
5.0	21.393545455025873
5.04	20.541144534568105
5.08	19.79128121070618
5.12	19.17700495007808
5.16	18.62756405337364
5.2	18.154556266442114
5.24	17.699101651626343
5.28	17.263312046018285
5.32	16.867917141992855
5.36	16.51655713163494
5.4	16.177143676810438
5.44	15.868625021137312
5.48	15.620820326597283
5.520000000000001	15.442849776955171
5.5600000000000005	15.260261410276605
5.6000000000000005	15.075193151219338
5.64	14.818239763111343
5.68	14.564061093330473
5.72	14.444733758267482
5.76	14.494013308026993
5.8	14.521565294817712
5.84	14.51933256689422
5.88	14.500998236892436
5.92	14.491443961191187
5.96	14.50122881764829
6.0	14.514271243161154
6.04	14.588966953445258
6.08	14.667632351124361
6.12	14.784777038021446
6.16	14.9497139782857
6.2	15.239867091256698
6.24	15.556387067164025
6.28	16.01360774818587
6.32	16.568603454394058
6.36	17.321670410141458
6.4	18.292160427361743
6.44	19.50093050597937
6.48	20.886949515260028
6.520000000000001	22.440673799906847
6.5600000000000005	24.43346065153051
6.6000000000000005	26.53487269318208
6.640000000000001	28.363174614809637
6.68	29.33512179864391
6.72	29.53246067495735
6.76	29.509937107426055
6.8	29.432197745238497
6.84	29.085981439668757
6.88	28.595674669352405
6.92	28.126919810734975
6.96	27.67088217557952
7.0	27.19706954298968
7.04	26.692371006570525
7.08	26.197925258821527
7.12	25.629861702173116
7.16	24.96579099078926
7.2	24.266019662449054
7.24	23.548801266066334
7.28	22.82512687813751
7.32	22.084489989499772
7.36	21.31041594177023
7.4	20.54621646217994
7.44	19.804057097125302
7.48	19.103118692661774
7.520000000000001	18.448845730880862
7.5600000000000005	17.879737975163913
7.6000000000000005	17.30489877520619
7.640000000000001	16.72504292461219
7.68	16.260661856724845
7.72	15.852096090345313
7.76	15.446151200824787
7.8	15.081855412535255
7.84	14.847585470565036
7.88	14.80127444118044
7.92	14.823219662169635
7.96	14.858188813607057
8.0	14.824116677932935
8.040000000000001	14.815152516706029
8.08	14.837396446229832
8.120000000000001	14.969238337794295
8.16	15.182789924037309
8.2	15.414305014558153
8.24	15.708411307798976
8.28	16.124367090427533
8.32	16.68380223587547
8.36	17.391441368031607
8.4	18.34030895806344
8.44	19.460581390772866
8.48	20.804341065941983
8.52	22.399296459680897
8.56	24.23451586834591
8.6	26.289708861359387
8.64	28.43532879263239
8.68	30.278111263541433
8.72	31.294104894451166
8.76	31.55048011099025
8.8	31.645361894319464
8.84	31.77815462593233
8.88	31.5071791380157
8.92	30.957276797014174
8.96	30.35062868965312
9.0	29.760563348186267
9.040000000000003	29.143889502790046
9.08	28.492129339918392
9.120000000000001	27.818658944565655
9.16	27.061751719374513
9.200000000000001	26.259572171375865
9.24	25.431627166406045
9.28	24.587024774692182
9.32	23.72391174970977
9.36	22.842851889211857
9.4	22.034416513229658
9.44	21.263276961233913
9.48	20.516642890381064
9.52	19.73915570487079
9.56	18.962668578204408
9.6	18.265189719673856
9.64	17.533591273663347
9.68	16.83306226450776
9.72	16.34035006806854
9.76	15.943237992943189
9.8	15.588397888289236
9.84	15.28295561607461
9.88	15.102574090560182
9.92	15.010595193704845
9.96	14.98028553349588
10.0	14.947066264166267
10.040000000000003	14.816598602528892
10.08	14.729272714512923
10.120000000000001	14.687835613241418
10.16	14.761940035741262
10.200000000000001	14.91371970922689
10.24	15.099938349704175
10.28	15.348045001402788
10.32	15.68838545536915
10.36	16.141267605281783
10.4	16.72038609376508
10.44	17.53151691641048
10.48	18.561665688000367
10.52	19.904679321359453
10.56	21.623010822897342
10.6	23.67401385980699
10.64	25.931012491833314
10.68	28.333545128919823
10.72	30.33256814712388
10.76	31.744875461050597
10.8	32.34516529377511
10.84	32.51859278588992
10.88	32.63519129686223
10.92	32.50660288773662
10.96	32.0307435090224
11.0	31.358425044721088
11.040000000000003	30.474897202712768
11.08	29.377665494398514
11.120000000000001	28.224250825335602
11.16	27.079699386928354
11.200000000000001	25.95716695805504
11.24	24.894074262863143
11.28	23.82887263301673
11.32	22.84736859620206
11.36	21.898816157617688
11.4	20.94349812754669
11.44	19.940211217584405
11.48	19.016378034758716
11.52	18.164563517446943
11.56	17.352736065790175
11.6	16.559733676835158
11.64	15.862540687351512
11.68	15.27117801895929
11.72	14.718472727138575
11.76	14.280424313623676
11.8	14.065794911564517
11.84	13.936608083799776
11.88	13.858298365570427
11.92	13.818106037713235
11.96	13.775469708359502
12.0	13.822525014876
12.040000000000003	13.911524765493681
12.08	13.95867728425629
12.120000000000001	14.039714928682038
12.16	14.085464726535186
12.200000000000001	14.21097093867418
12.24	14.371194923899772
12.280000000000001	14.735231322759404
12.32	15.246475798280507
12.36	15.850075791636165
12.4	16.543386274409507
12.44	17.32998810791768
12.48	18.38598365280621
12.52	19.632781553452034
12.56	21.219489459411975
12.6	23.07538359458468
12.64	25.166944264164087
12.68	27.400071239347994
12.72	29.56446994031792
12.76	31.150019187338245
12.8	31.954955927687806
12.84	32.096745833121275
12.88	32.00456061471223
12.92	31.904908828471363
12.96	31.541287830952157
13.0	30.98375528527781
13.040000000000003	30.402791015284322
13.08	29.872067529624317
13.120000000000001	29.312491547765802
13.16	28.746746169319664
13.200000000000001	28.17096579891553
13.24	27.585815131524654
13.280000000000001	26.990510120969006
13.32	26.363674026510168
13.36	25.664504249853778
13.4	24.965966980335963
13.44	24.22028376744035
13.48	23.48321677326598
13.52	22.783970081055344
13.56	22.108942801965867
13.6	21.407800484062335
13.64	20.677880559644336
13.68	19.926175591432667
13.72	19.242871216096418
13.76	18.637193654934123
13.8	18.042928562652698
13.84	17.485559930305214
13.88	16.979433271769857
13.92	16.507102812503696
13.96	16.13791982815694
14.0	15.861010553531507
14.040000000000003	15.707601333605105
14.08	15.693325187646387
14.120000000000001	15.615341690466337
14.16	15.51535256140879
14.200000000000001	15.542074599207282
14.24	15.564991176146421
14.280000000000001	15.657026223860704
14.32	15.707867864091781
14.36	15.864202345835352
14.4	16.147508570826602
14.44	16.575222132147857
14.48	17.116479321205716
14.52	17.801018545575538
14.56	18.652521737676672
14.6	19.6874276882239
14.64	20.89355866152286
14.68	22.321500032687183
14.72	23.805007393120547
14.76	25.372507824390865
14.8	26.997334000937443
14.84	28.500725082951675
14.88	29.703257819414034
14.92	30.351930736183377
14.96	30.326622535828406
15.0	30.034760644974
15.040000000000003	29.877817469354653
15.08	29.571721867823612
15.120000000000001	29.04679334900203
15.16	28.42681093866871
15.200000000000001	27.793615128701475
15.24	27.19418842291033
15.280000000000001	26.615334480864064
15.32	25.953768577192193
15.36	25.320615849605232
15.4	24.693940092820995
15.44	24.057225721714005
15.48	23.43162081145688
15.52	22.742318611859062
15.56	22.01580219273515
15.6	21.331873390819624
15.64	20.65829880972305
15.68	19.918090286921924
15.72	19.204236066567738
15.76	18.50779519635085
15.8	17.87818756950535
15.84	17.338272317345428
15.88	16.847857739046162
15.92	16.451048586756052
15.96	16.08868466868647
16.0	15.870001039448866
16.04	15.662851467781614
16.080000000000002	15.523011456256143
16.12	15.405336351352005
16.16	15.299314497558235
16.2	15.25850294748836
16.240000000000002	15.368496041528765
16.28	15.516708701360571
16.32	15.67406014885865
16.36	15.827001764980942
16.4	15.984699789892368
16.44	16.257688327324757
16.48	16.589332769616746
16.52	17.1529835085962
16.56	17.826028296740724
16.6	18.616054949889772
16.64	19.51524253269892
16.68	20.619391687785935
16.72	21.828333030827793
16.76	23.16587420492216
16.8	24.605959660704443
16.84	26.18257144820214
16.88	27.927505701872107
16.92	29.583650635509628
16.96	30.920942078545608
17.0	31.714327794935713
17.04	31.85623107644784
17.080000000000005	31.558015133509002
17.12	31.188147545991512
17.16	30.72124407939539
17.2	30.016610409361434
17.240000000000002	29.186684472650427
17.28	28.34018969732203
17.32	27.543846216846617
17.36	26.787891984846667
17.400000000000002	25.988449320036693
17.44	25.216695431432186
17.48	24.527912148075245
17.52	23.87866762423326
17.56	23.224606915760504
17.6	22.57815754260561
17.64	21.973462787848945
17.68	21.36826231719448
17.72	20.78462336270185
17.76	20.24317548043041
17.8	19.749233035871185
17.84	19.31255381461299
17.88	18.908492423224814
17.92	18.485209369832013
17.96	17.982811063212516
18.0	17.500490938209786
18.04	17.009471351544576
18.080000000000005	16.5422154284461
18.12	16.089572816431293
18.16	15.730107221013384
18.2	15.48401457781302
18.240000000000002	15.380627691408101
18.28	15.30842999803781
18.32	15.246908307462164
18.36	15.245614492153479
18.400000000000002	15.316912088071767
18.44	15.361516098658996
18.48	15.374584667807596
18.52	15.422118871508793
18.56	15.601635681894727
18.6	15.805877793014446
18.64	16.094358937769506
18.68	16.43630673923313
18.72	16.891632236877378
18.76	17.478650871693766
18.8	18.330212834489146
18.84	19.48151387888904
18.88	20.849233167161373
18.92	22.493074477818055
18.96	24.33411481736954
19.0	26.405399881039983
19.04	28.54771152515208
19.080000000000005	30.55655783801444
19.12	31.94653160903232
19.16	32.554102778799816
19.2	32.50792347843729
19.240000000000002	32.2291110836763
19.28	31.953331978551518
19.32	31.385197725507254
19.36	30.60921276540826
19.400000000000002	29.724510397145224
19.44	28.851599773137437
19.48	27.924189712421423
19.52	27.076807057804146
19.56	26.234908896143764
19.6	25.38809219621595
19.64	24.61894500114785
19.68	23.886671309262198
19.72	23.07333337231917
19.76	22.268350830471633
19.8	21.54952735312615
19.84	20.89846239950714
19.88	20.271486745258287
19.92	19.658347897236325
19.96	19.078958348353574
20.0	18.514883473506323
20.04	17.9571286638538
20.080000000000005	17.260285105721508
20.12	16.660609928303195
20.16	16.27220957101906
20.2	15.938118469613315
20.240000000000002	15.614984736806967
20.28	15.37914327753517
20.32	15.141003065434852
20.36	14.936856253660785
20.400000000000002	14.812837065594515
20.44	14.728404947472349
20.48	14.62814706381755
20.52	14.511889229096397
20.56	14.5015598204768
20.6	14.56362195854048
20.64	14.686499738612937
20.68	14.862017505710654
20.72	15.119006507862764
20.76	15.532209878935532
20.8	15.995354319594213
20.84	16.68930490889464
20.88	17.57959511273662
20.92	18.703940946741135
20.96	20.123841204046045
21.0	21.748070982104636
21.04	23.50196360163079
21.080000000000005	25.464117108098222
21.12	27.478222154848595
21.16	29.342924556580385
21.2	30.834892716417286
21.240000000000002	31.7691487053947
21.28	32.03740856417801
21.32	31.76544600228833
21.36	31.347198748468486
21.400000000000002	30.88564792452688
21.44	30.165239372984814
21.48	29.27120563064659
21.52	28.27676639282855
21.56	27.239198327362203
21.6	26.28359475634454
21.64	25.370289919331938
21.68	24.564131042305007
21.72	23.84027391582076
21.76	23.176900341628325
21.8	22.578198079431544
21.84	22.03525054522042
21.88	21.554352383397983
21.92	21.161341993612098
21.96	20.745560682178436
22.0	20.317707662907807
22.04	19.94956068624775
22.080000000000005	19.533361716524645
22.12	19.124627844732196
22.16	18.76950300680685
22.2	18.447512455512467
22.240000000000002	18.1708492980405
22.28	17.91508176721939
22.32	17.729006871550055
22.36	17.544509111018513
22.400000000000002	17.405991790551006
22.44	17.325595016227588
22.48	17.3074762740278
22.52	17.297688770609724
22.56	17.302087276681313
22.6	17.44465059487308
22.64	17.580128651363545
22.68	17.73975509454023
22.72	17.893461670652755
22.76	18.067884037197537
22.8	18.313242967232263
22.84	18.578095183200865
22.88	18.889566779361544
22.92	19.213416468399906
22.96	19.636457461170508
23.0	20.18412105375613
23.04	20.86660974177127
23.080000000000005	21.740671388851453
23.12	22.81016973054284
23.16	24.0525235085627
23.2	25.50929639077532
23.240000000000002	27.206892648507207
23.28	29.11909357034159
23.32	30.79217212212832
23.36	31.86847618872615
23.400000000000002	32.14835341722517
23.44	31.902202316360714
23.48	31.362782653146297
23.52	30.736012950756518
23.56	30.026426890787647
23.6	29.102378464892325
23.64	28.091056075721568
23.68	27.01489671800691
23.72	25.983266099834623
23.76	25.038456199297585
23.8	24.186326205438036
23.84	23.39010356319949
23.88	22.686399578208324
23.92	22.026558623554223
23.96	21.38226589822318
24.0	20.785994780383817
24.04	20.130027008745216
24.080000000000005	19.529578036794653
24.12	18.92952912093432
24.16	18.3130220769702
24.2	17.696823268279545
24.240000000000002	17.085757496124053
24.28	16.589437511080995
24.32	16.17265760268795
24.36	15.804405780208207
24.400000000000002	15.492265587754055
