axel
t	x
0.0	66.25081221572555
0.04	66.11840015907501
0.08	65.29544645601891
0.12	64.11145456992926
0.16	61.9213061139867
0.2	58.814232926003115
0.24	55.26680656118242
0.28	53.13340136366378
0.32	52.105231410150736
0.36	52.30435739110362
0.4	53.378441647073714
0.44	55.248430792430554
0.48	57.28584112742601
0.52	59.47102525513219
0.56	61.71092999384746
0.6	63.482452246767025
0.64	65.5933671083244
0.68	66.1817818012264
0.72	66.6815042967105
0.76	66.47453776671887
0.8	66.26374886660733
0.84	66.16129485530314
0.88	66.23918650959854
0.92	66.4341330447619
0.96	67.12973351263236
1.0	68.18471156908345
1.04	69.35525124742026
1.08	70.31754932804824
1.12	71.346814016199
1.16	72.32870377590098
1.2	73.43493315479077
1.24	73.6578999686974
1.28	73.99884258118618
1.32	74.1644414970051
1.36	73.9387445181178
1.4000000000000001	73.42560489226003
1.44	73.01340375576547
1.48	72.11179575537744
1.52	71.16000369433891
1.56	70.13448828377568
1.6	69.18928838506395
1.6400000000000001	68.25178197195487
1.68	67.37691136088415
1.72	66.65823489420382
1.76	66.16837431040017
1.8	65.6336496319118
1.84	65.2860267442179
1.8800000000000003	65.16760465962079
1.92	65.13860079880601
1.96	65.17699272578011
2.0	65.23860785529178
2.04	65.28111543470345
2.08	65.35364246085419
2.12	65.48078078456092
2.16	65.84566402624614
2.2	66.11202445993877
2.24	66.20523694044505
2.2800000000000002	66.25557475439791
2.32	66.20381609099013
2.36	66.31329932820904
2.4	66.57389584985003
2.44	66.92597620723973
2.48	67.04259981928726
2.52	67.09135835163534
2.56	67.12897345476904
2.6	66.7920739373626
2.64	66.47130464698444
2.68	66.40603302613818
2.72	66.32682580455503
2.7600000000000007	66.3949166210084
2.8000000000000003	66.45198667543718
2.84	66.5228497613291
2.88	66.57371844253998
2.92	66.50881423544433
2.96	66.49911897253378
3.0	66.91264588518925
3.04	67.03495132935109
3.08	67.03316495404329
3.12	67.1346844615914
3.16	67.25653432945091
3.2	67.2339001135183
3.24	67.26621602602245
3.2800000000000002	67.30059732248947
3.3200000000000003	67.2686378711087
3.36	67.25477835179959
3.4	67.2768165218813
3.44	67.29320313294215
3.48	67.27553228618149
3.52	67.32509363803933
3.56	67.34165017594432
3.6	67.39389211889056
3.64	67.56871772149293
3.68	67.45017214501831
3.72	67.48658087972626
3.7600000000000007	67.55356079256376
3.8000000000000003	67.68056533296817
3.84	67.81246172020337
3.88	68.19708345649838
3.92	68.32054323734883
3.96	68.44750807906257
4.0	68.90606693915925
4.04	69.18096281633916
4.08	69.27380422313217
4.12	69.41197993639798
4.16	70.04986261299996
4.2	70.29409301722785
4.24	70.80504658281825
4.28	71.33305033873239
4.32	71.71122605044411
4.36	72.1049245358272
4.4	72.30982274706685
4.44	72.2360851931337
4.48	72.2578259149027
4.520000000000001	72.1015331885269
4.5600000000000005	71.7274742127529
4.6000000000000005	71.46391309839555
4.64	71.3680650644842
4.68	71.35787782050693
4.72	71.40911908575936
4.76	71.41358425865519
4.8	71.45243344515347
4.84	71.92660196272277
4.88	72.11368286309926
4.92	72.37286159999121
4.96	72.95435651390244
5.0	73.27561740108399
5.04	73.68611004154718
5.08	74.11552281936883
5.12	74.36367879616637
5.16	74.77212773432802
5.2	75.27569947382699
5.24	75.26346433043636
5.28	75.2988528972387
5.32	75.26581866879383
5.36	75.26036578365006
5.4	75.22289631792682
5.44	75.24110997272032
5.48	75.34926973481242
5.520000000000001	75.31578318366678
5.5600000000000005	75.4204336744092
5.6000000000000005	76.07597454711436
5.64	76.58360544251263
5.68	76.6642200574413
5.72	76.68105626059605
5.76	76.34671756679018
5.8	76.1373102673906
5.84	75.32563917993275
5.88	74.47888957689588
5.92	73.73760018268331
5.96	73.03712751356443
6.0	72.32916076658103
6.04	71.94130529861877
6.08	71.34713191319815
6.12	70.63684804854552
6.16	70.1487146448776
6.2	69.46298337140502
6.24	69.06038986550402
6.28	68.52467166849533
6.32	68.38860671196699
6.36	68.26007681765714
6.4	68.19426456805081
6.44	68.08225275022596
6.48	67.83949057866221
6.520000000000001	67.89991425578773
6.5600000000000005	67.7787769711183
6.6000000000000005	68.04868614865404
6.640000000000001	68.12925188444024
6.68	68.25941612598422
6.72	68.42040751993659
6.76	68.95073443260117
6.8	69.23994914124478
6.84	69.38911901231404
6.88	69.73907036918445
6.92	70.10428080835914
6.96	70.2609430692819
7.0	70.47284933779474
7.04	70.56167480178146
7.08	71.11045508103257
7.12	71.51108452734434
7.16	72.19274613925518
7.2	72.52473986446148
7.24	73.20493037053575
7.28	74.14400317024138
7.32	74.2908833125955
7.36	75.26802766490391
7.4	76.25178569448417
7.44	77.29822963526226
7.48	78.32930345720843
7.520000000000001	79.43111258539193
7.5600000000000005	80.38290639495199
7.6000000000000005	81.14585477028777
7.640000000000001	81.54531484134759
7.68	81.71241165250012
7.72	81.33063668469526
7.76	81.05456592410019
7.8	80.26543632707808
7.84	79.37605265093316
7.88	78.48178023142145
7.92	77.31164336474785
7.96	76.41934604870175
8.0	75.55158672865673
8.040000000000001	74.88715854038765
8.08	74.44087572623584
8.120000000000001	73.70579634554633
8.16	72.94169027119551
8.2	72.32958528472727
8.24	71.71908507158037
8.28	71.25527963814875
8.32	71.11856390154776
8.36	70.88983632469808
8.4	70.55386327868973
8.44	70.29439788775653
8.48	70.20004712899527
8.52	70.14614791296344
8.56	70.10541974387161
8.6	70.1155220114988
8.64	70.12634900759303
8.68	70.27822656755643
8.72	70.29175920831358
8.76	70.4121582002872
8.8	70.72904497694094
8.84	71.07499958653034
8.88	71.2041121233442
8.92	71.36593531359495
8.96	71.5371424410946
9.0	71.94866042161448
9.040000000000003	72.37056078979276
9.08	72.62562573211517
9.120000000000001	73.08169097779114
9.16	73.3541172517871
9.200000000000001	74.12143575888604
9.24	74.73709004715238
9.28	75.41633173670198
9.32	76.35894803561268
9.36	77.49031128612432
9.4	78.60067789531308
9.44	80.07619430194086
9.48	81.34025814145662
9.52	82.78669458980198
9.56	84.45165672060193
9.6	86.27195285432936
9.64	88.0395411889267
9.68	89.52307346454518
9.72	90.78106613944419
9.76	91.95560299722615
9.8	92.83194108360567
9.84	93.33223424285052
9.88	93.35165362100724
9.92	93.12162608055087
9.96	92.21597657579832
10.0	91.13446099364046
10.040000000000003	89.50557600078423
10.08	87.78348784458012
10.120000000000001	86.29545629277163
10.16	85.20932136303009
10.200000000000001	84.07952759187583
10.24	83.17523852734712
10.28	82.37223718748282
10.32	81.67277904677235
10.36	81.08974782645714
10.4	80.4243014624235
10.44	80.05119843328748
10.48	79.3453283545
10.52	78.66366337539648
10.56	78.15550232365149
10.6	77.53099115758528
10.64	77.20346180582919
10.68	76.55247487234419
10.72	76.03525502654952
10.76	75.9782513637565
10.8	75.90631990292604
10.84	75.967286372736
10.88	76.00946781883272
10.92	76.0568825239834
10.96	76.12501391553837
11.0	76.17009379756337
11.040000000000003	76.24286436847797
11.08	76.47155284030032
11.120000000000001	76.6558862343827
11.16	76.90604290787542
11.200000000000001	77.33956301425587
11.24	77.98065976112252
11.28	78.6552472914002
11.32	79.4201481528089
11.36	80.67064110199522
11.4	82.21044840588138
11.44	84.06447563498068
11.48	86.22778167346496
11.52	88.73507077370095
11.56	91.26316067299149
11.6	93.99719882169802
11.64	96.64960630882194
11.68	99.05978423833437
11.72	101.2217676168658
11.76	103.10116686989807
11.8	104.31611971333507
11.84	105.14975668390036
11.88	105.67228874856175
11.92	106.00352470508335
11.96	105.33834850692085
12.0	104.3230210610783
12.040000000000003	103.15998182567921
12.08	101.24471411605043
12.120000000000001	99.18423711872686
12.16	97.06329454076922
12.200000000000001	95.2661473887465
12.24	93.21021061866759
12.280000000000001	91.13730719731757
12.32	89.19667708730185
12.36	86.75107396734938
12.4	86.16231350881571
12.44	84.97485099487358
12.48	83.92791413827717
12.52	83.07573215879529
12.56	82.26490266045039
12.6	81.44663730188904
12.64	80.65546266372667
12.68	80.11947431564931
12.72	79.90485005333903
12.76	79.60374939965823
12.8	79.40287369082807
12.84	79.43132728886144
12.88	79.53122059931502
12.92	79.91771447973633
12.96	80.13738101634408
13.0	80.26875326094978
13.040000000000003	80.38809956712453
13.08	80.91755061647154
13.120000000000001	81.30552465432993
13.16	82.02818458054207
13.200000000000001	82.32696773377484
13.24	83.08015604765183
13.280000000000001	83.42828539367815
13.32	84.00620520415305
13.36	84.4622790132837
13.4	85.16063171737505
13.44	86.02906119054478
13.48	87.12258721198896
13.52	88.33092841466078
13.56	89.78706445985654
13.6	91.77258131415374
13.64	93.9363106198748
13.68	96.31323942482277
13.72	98.66026380585663
13.76	100.8656729086689
13.8	103.00683587498554
13.84	104.7768605872335
13.88	106.23078558403279
13.92	107.24113393803634
