armbåge
t	x	y
0.000000000E0	1.371509808E1	5.529156711E0
4.000000000E-2	1.371492246E1	5.526732741E0
8.000000000E-2	1.371474671E1	5.526414031E0
1.200000000E-1	1.371540302E1	5.529034944E0
1.600000000E-1	1.371566650E1	5.530377321E0
2.000000000E-1	1.371549538E1	5.529666925E0
2.400000000E-1	1.371527351E1	5.528960867E0
2.800000000E-1	1.371485004E1	5.526456110E0
3.200000000E-1	1.371429614E1	5.526062061E0
3.600000000E-1	1.371457672E1	5.525555839E0
4.000000000E-1	1.371473403E1	5.524655579E0
4.400000000E-1	1.371453278E1	5.525121614E0
4.800000000E-1	1.371433634E1	5.525415316E0
5.200000000E-1	1.371288491E1	5.523460475E0
5.600000000E-1	1.371411712E1	5.525904148E0
6.000000000E-1	1.371255669E1	5.524402935E0
6.400000000E-1	1.371135773E1	5.523610006E0
6.800000000E-1	1.371176824E1	5.524108811E0
7.200000000E-1	1.371209500E1	5.524522723E0
7.600000000E-1	1.371112433E1	5.524033497E0
8.000000000E-1	1.370993141E1	5.523268468E0
8.400000000E-1	1.371098920E1	5.524979352E0
8.800000000E-1	1.371150614E1	5.525825689E0
9.200000000E-1	1.371155887E1	5.526799136E0
9.600000000E-1	1.371208801E1	5.527520040E0
1.000000000E0	1.371287027E1	5.529879296E0
1.040000000E0	1.371312706E1	5.529577439E0
1.080000000E0	1.371331933E1	5.529382252E0
1.120000000E0	1.371351768E1	5.529705738E0
1.160000000E0	1.371361655E1	5.529787029E0
1.200000000E0	1.371361659E1	5.528947148E0
1.240000000E0	1.371327754E1	5.528148099E0
1.280000000E0	1.371285972E1	5.527577418E0
1.320000000E0	1.371348196E1	5.527622707E0
1.360000000E0	1.370900705E1	5.522542282E0
1.400000000E0	1.371147815E1	5.524702848E0
1.440000000E0	1.371199044E1	5.525339588E0
1.480000000E0	1.371237152E1	5.525828540E0
1.520000000E0	1.371267495E1	5.526224457E0
1.560000000E0	1.371293906E1	5.526569478E0
1.600000000E0	1.371311683E1	5.526698225E0
1.640000000E0	1.371323590E1	5.526674941E0
1.680000000E0	1.371396913E1	5.527997373E0
1.720000000E0	1.371476786E1	5.530378726E0
1.760000000E0	1.371476707E1	5.529533522E0
1.800000000E0	1.371478458E1	5.529709689E0
1.840000000E0	1.371481749E1	5.530153698E0
1.880000000E0	1.371493460E1	5.530273534E0
1.920000000E0	1.371493028E1	5.531480403E0
1.960000000E0	1.371506037E1	5.534882637E0
2.000000000E0	1.371499479E1	5.531834810E0
2.040000000E0	1.371593014E1	5.536115778E0
2.080000000E0	1.371712984E1	5.542275866E0
2.120000000E0	1.372132768E1	5.549722086E0
2.160000000E0	1.370979010E1	5.644691174E0
2.200000000E0	1.375332123E1	5.796766045E0
2.240000000E0	1.402218537E1	5.997354809E0
2.280000000E0	1.451358986E1	6.319194968E0
2.320000000E0	1.525102915E1	6.762687380E0
2.360000000E0	1.639634664E1	7.399899719E0
2.400000000E0	1.800869020E1	8.221207946E0
2.440000000E0	1.998143539E1	9.282424593E0
2.480000000E0	2.224621783E1	1.056212124E1
2.520000000E0	2.467385187E1	1.199497116E1
2.560000000E0	2.720907776E1	1.349660521E1
2.600000000E0	2.985889491E1	1.494964189E1
2.640000000E0	3.282929651E1	1.607185128E1
2.680000000E0	3.616236982E1	1.711809212E1
2.720000000E0	4.026264226E1	1.827474298E1
2.760000000E0	4.511881588E1	1.950492111E1
2.800000000E0	4.916614422E1	2.137349826E1
2.840000000E0	5.268852159E1	2.271823162E1
2.880000000E0	5.476011149E1	2.326384059E1
2.920000000E0	5.670936905E1	2.472149247E1
2.960000000E0	5.672002333E1	2.470261590E1
3.000000000E0	5.670713056E1	2.506895652E1
