armbåge
t	x	y
0.000000000E0	1.244171976E1	5.680328992E0
4.000000000E-2	1.243961825E1	5.679501385E0
8.000000000E-2	1.243154574E1	5.668114214E0
1.200000000E-1	1.242970251E1	5.663773607E0
1.600000000E-1	1.243320282E1	5.666881792E0
2.000000000E-1	1.242476866E1	5.653406670E0
2.400000000E-1	1.241398678E1	5.630888942E0
2.800000000E-1	1.241923523E1	5.644284129E0
3.200000000E-1	1.242327483E1	5.652712440E0
3.600000000E-1	1.240687812E1	5.634424852E0
4.000000000E-1	1.237813778E1	5.615455998E0
4.400000000E-1	1.232343318E1	5.679615612E0
4.800000000E-1	1.230318185E1	5.673646123E0
5.200000000E-1	1.231515300E1	5.687283225E0
5.600000000E-1	1.234811913E1	5.699754412E0
6.000000000E-1	1.234247151E1	5.700269275E0
6.400000000E-1	1.232928786E1	5.700094950E0
6.800000000E-1	1.229743433E1	5.687423629E0
7.200000000E-1	1.228557797E1	5.683611334E0
7.600000000E-1	1.224816668E1	5.676034827E0
8.000000000E-1	1.217069898E1	5.730219353E0
8.400000000E-1	1.215247711E1	5.716895380E0
8.800000000E-1	1.214391809E1	5.712139839E0
9.200000000E-1	1.213168664E1	5.812818508E0
9.600000000E-1	1.226562085E1	5.835036773E0
1.000000000E0	1.244687299E1	5.993197920E0
1.040000000E0	1.279175125E1	6.247545567E0
1.080000000E0	1.340158778E1	6.552009269E0
1.120000000E0	1.426394392E1	7.000940717E0
1.160000000E0	1.538326884E1	7.662956015E0
1.200000000E0	1.674930555E1	8.489145746E0
1.240000000E0	1.819836528E1	9.366138777E0
1.280000000E0	1.967530389E1	1.028775182E1
1.320000000E0	2.265012609E1	1.200151069E1
1.360000000E0	2.278664088E1	1.211201150E1
1.400000000E0	2.411718841E1	1.276300080E1
1.440000000E0	2.539631520E1	1.333278630E1
1.480000000E0	2.665472146E1	1.384116083E1
1.520000000E0	2.776353800E1	1.420121113E1
1.560000000E0	2.867725708E1	1.448749865E1
1.600000000E0	2.943362599E1	1.480983043E1
1.640000000E0	3.023971840E1	1.523691336E1
1.680000000E0	3.101993027E1	1.564709087E1
1.720000000E0	3.159625197E1	1.595086180E1
1.760000000E0	3.196792587E1	1.615356993E1
1.800000000E0	3.224838307E1	1.634467158E1
1.840000000E0	3.243944681E1	1.648882761E1
1.880000000E0	3.252488285E1	1.659086406E1
1.920000000E0	3.238215348E1	1.657547854E1
1.960000000E0	3.180993916E1	1.628993857E1
2.000000000E0	3.084205707E1	1.575634835E1
2.040000000E0	2.941255733E1	1.502782491E1
2.080000000E0	2.750995216E1	1.404476167E1
2.120000000E0	2.524269349E1	1.283782866E1
2.160000000E0	2.266538391E1	1.149281031E1
2.200000000E0	1.999695245E1	1.011960636E1
2.240000000E0	1.752693296E1	9.016575755E0
2.280000000E0	1.545723732E1	8.231728876E0
2.320000000E0	1.382155726E1	7.633116679E0
2.360000000E0	1.257609836E1	7.257588200E0
2.400000000E0	1.170736825E1	7.016906692E0
2.440000000E0	1.114620695E1	6.768036022E0
2.480000000E0	1.081695735E1	6.585124406E0
2.520000000E0	1.072902412E1	6.385665371E0
2.560000000E0	1.080536644E1	6.382025456E0
2.600000000E0	1.106401463E1	6.301134164E0
2.640000000E0	1.124984222E1	6.285228778E0
2.680000000E0	1.138468943E1	6.179910386E0
2.720000000E0	1.138351271E1	6.148017346E0
2.760000000E0	1.132469917E1	6.090313312E0
2.800000000E0	1.126080626E1	6.124269303E0
2.840000000E0	1.121818658E1	6.068367557E0
2.880000000E0	1.122927325E1	6.005568186E0
2.920000000E0	1.111517196E1	6.082173310E0
2.960000000E0	1.111135618E1	6.086674885E0
3.000000000E0	1.111198355E1	6.101288362E0
3.040000000E0	1.111208027E1	6.112434205E0
3.080000000E0	1.111458921E1	6.125036280E0
3.120000000E0	1.112903338E1	6.258542034E0
3.160000000E0	1.125212131E1	6.382160699E0
3.200000000E0	1.155945715E1	6.521232719E0
3.240000000E0	1.220460923E1	6.717233550E0
3.280000000E0	1.317839040E1	6.983929192E0
3.320000000E0	1.447992864E1	7.433581467E0
3.360000000E0	1.604295063E1	8.063913002E0
