armbåge
t	x	y
0.000000000E0	1.169273882E1	5.830947673E0
4.000000000E-2	1.169137457E1	5.827474439E0
8.000000000E-2	1.168963302E1	5.824966261E0
1.200000000E-1	1.168899893E1	5.826640102E0
1.600000000E-1	1.169134920E1	5.828528896E0
2.000000000E-1	1.169382276E1	5.829708024E0
2.400000000E-1	1.169390313E1	5.829685258E0
2.800000000E-1	1.169426438E1	5.831017779E0
3.200000000E-1	1.169335642E1	5.830319385E0
3.600000000E-1	1.169310357E1	5.830119282E0
4.000000000E-1	1.169295586E1	5.829934518E0
4.400000000E-1	1.169330888E1	5.830217256E0
4.800000000E-1	1.169320092E1	5.830998000E0
5.200000000E-1	1.169384291E1	5.832497106E0
5.600000000E-1	1.169464625E1	5.833519249E0
6.000000000E-1	1.169391161E1	5.833170053E0
6.400000000E-1	1.169343958E1	5.833078187E0
6.800000000E-1	1.169332766E1	5.832747980E0
7.200000000E-1	1.169328132E1	5.832604835E0
7.600000000E-1	1.169276565E1	5.831864227E0
8.000000000E-1	1.169237568E1	5.831421099E0
8.400000000E-1	1.169240884E1	5.831511245E0
8.800000000E-1	1.169238790E1	5.831513974E0
9.200000000E-1	1.169286266E1	5.831990256E0
9.600000000E-1	1.169451111E1	5.834945512E0
1.000000000E0	1.168937783E1	5.834409575E0
1.040000000E0	1.169057806E1	5.843350343E0
1.080000000E0	1.169038968E1	5.988878597E0
1.120000000E0	1.189632467E1	6.306066387E0
1.160000000E0	1.256600071E1	6.695941183E0
1.200000000E0	1.395579240E1	7.309362318E0
1.240000000E0	1.603535701E1	8.178036933E0
1.280000000E0	1.864470046E1	9.295291845E0
1.320000000E0	2.162987804E1	1.057802622E1
1.360000000E0	2.472529330E1	1.203593863E1
1.400000000E0	2.760814835E1	1.350643976E1
1.440000000E0	3.011538135E1	1.493614405E1
1.480000000E0	3.213185793E1	1.617545170E1
1.520000000E0	3.361543388E1	1.712544100E1
1.560000000E0	3.447989817E1	1.776511822E1
1.600000000E0	3.485790245E1	1.812328250E1
1.640000000E0	3.484989456E1	1.823871565E1
1.680000000E0	3.446298909E1	1.813191954E1
1.720000000E0	3.381500294E1	1.784370144E1
1.760000000E0	3.293531552E1	1.747573826E1
1.800000000E0	3.183843671E1	1.699215823E1
1.840000000E0	3.056230583E1	1.645371599E1
1.880000000E0	2.917954051E1	1.580374724E1
1.920000000E0	2.772432643E1	1.503668699E1
1.960000000E0	2.623725782E1	1.424363049E1
2.000000000E0	2.487166771E1	1.348516263E1
2.040000000E0	2.371900741E1	1.288609762E1
2.080000000E0	2.292157558E1	1.245701420E1
2.120000000E0	2.245194003E1	1.209283021E1
2.160000000E0	2.229600472E1	1.181495679E1
2.200000000E0	2.230056490E1	1.157566901E1
2.240000000E0	2.237506569E1	1.146996907E1
2.280000000E0	2.251347983E1	1.140398938E1
2.320000000E0	2.259893953E1	1.134770876E1
2.360000000E0	2.256930606E1	1.129444072E1
2.400000000E0	2.249825528E1	1.123345596E1
2.440000000E0	2.235056926E1	1.112553449E1
2.480000000E0	2.217782669E1	1.092443858E1
2.520000000E0	2.187410036E1	1.062829252E1
2.560000000E0	2.133177761E1	1.026332302E1
2.600000000E0	2.055825545E1	9.782334389E0
2.640000000E0	1.961099770E1	9.265290523E0
2.680000000E0	1.857693130E1	8.816709372E0
2.720000000E0	1.757700551E1	8.409710890E0
2.760000000E0	1.668100421E1	8.077798982E0
2.800000000E0	1.595735704E1	7.786585487E0
2.840000000E0	1.541771441E1	7.541840369E0
2.880000000E0	1.507819818E1	7.410290601E0
2.920000000E0	1.498938606E1	7.329915022E0
2.960000000E0	1.498365293E1	7.284971902E0
3.000000000E0	1.500967335E1	7.302607012E0
3.040000000E0	1.501345072E1	7.317064863E0
3.080000000E0	1.499852101E1	7.318428189E0
3.120000000E0	1.498812533E1	7.311979869E0
3.160000000E0	1.499240763E1	7.324263655E0
3.200000000E0	1.513704827E1	7.345175514E0
3.240000000E0	1.547795418E1	7.493849820E0
3.280000000E0	1.625848523E1	7.778443289E0
3.320000000E0	1.754051608E1	8.224572264E0
3.360000000E0	1.924874871E1	8.916394010E0
3.400000000E0	2.125931246E1	9.822671865E0
3.440000000E0	2.343760146E1	1.089953156E1
3.480000000E0	2.567950805E1	1.209670109E1
3.520000000E0	2.783734150E1	1.335458992E1
3.560000000E0	2.985040684E1	1.452986198E1
3.600000000E0	3.159894573E1	1.554310104E1
3.640000000E0	3.294784633E1	1.629136401E1
3.680000000E0	3.386981867E1	1.681445225E1
3.720000000E0	3.451524449E1	1.730097414E1
3.760000000E0	3.449433073E1	1.732383666E1
3.800000000E0	3.418786464E1	1.728708042E1
3.840000000E0	3.354796231E1	1.703833539E1
3.880000000E0	3.256627331E1	1.667871603E1
3.920000000E0	3.135481389E1	1.619774362E1
3.960000000E0	2.999200794E1	1.571752995E1
4.000000000E0	2.845228709E1	1.506146534E1
4.040000000E0	2.683683613E1	1.434887662E1
4.080000000E0	2.382833996E1	1.284477073E1
4.120000000E0	2.383285758E1	1.285109135E1
4.160000000E0	2.256303888E1	1.214507125E1
4.200000000E0	2.162345646E1	1.154144565E1
4.240000000E0	2.098854383E1	1.104964616E1
4.280000000E0	2.072788342E1	1.073990639E1
4.320000000E0	2.070824122E1	1.048112288E1
4.360000000E0	2.083535722E1	1.032384929E1
4.400000000E0	2.097054049E1	1.030991737E1
4.440000000E0	2.098907207E1	1.033048696E1
4.480000000E0	2.098156546E1	1.042473885E1
4.520000000E0	2.091077725E1	1.044284988E1
4.560000000E0	2.082522647E1	1.034944966E1
4.600000000E0	2.068683548E1	1.021008414E1
4.640000000E0	2.053584882E1	1.002752542E1
4.680000000E0	2.019543455E1	9.551289603E0
4.720000000E0	2.021409378E1	9.561888050E0
4.760000000E0	1.993743083E1	9.203605512E0
4.800000000E0	1.954778476E1	8.832450937E0
4.840000000E0	1.903081469E1	8.450923256E0
4.880000000E0	1.845286434E1	8.159459941E0
4.920000000E0	1.787726879E1	7.930538101E0
4.960000000E0	1.741582990E1	7.772568987E0
5.000000000E0	1.717801633E1	7.662662213E0
5.040000000E0	1.711154231E1	7.675770447E0
5.080000000E0	1.711825258E1	7.747672802E0
5.120000000E0	1.710568666E1	7.763104576E0
5.160000000E0	1.719585011E1	7.762172123E0
5.200000000E0	1.725354466E1	7.798527740E0
5.240000000E0	1.734448067E1	7.796657001E0
