axel
t	x	y
0.000000000E0	1.457363253E1	3.819075200E1
4.000000000E-2	1.456975115E1	3.819334809E1
8.000000000E-2	1.456606270E1	3.819149617E1
1.200000000E-1	1.456680736E1	3.818744697E1
1.600000000E-1	1.457020959E1	3.818762588E1
2.000000000E-1	1.457175292E1	3.818784068E1
2.400000000E-1	1.457328336E1	3.818818269E1
2.800000000E-1	1.457838135E1	3.818741119E1
3.200000000E-1	1.457641982E1	3.818848157E1
3.600000000E-1	1.457621149E1	3.818822975E1
4.000000000E-1	1.457575809E1	3.818802785E1
4.400000000E-1	1.457261400E1	3.818667612E1
4.800000000E-1	1.456968212E1	3.818484836E1
5.200000000E-1	1.456643832E1	3.818244975E1
5.600000000E-1	1.456909946E1	3.818860337E1
6.000000000E-1	1.456952854E1	3.818956025E1
6.400000000E-1	1.456952445E1	3.819011821E1
6.800000000E-1	1.457067491E1	3.819059644E1
7.200000000E-1	1.457143996E1	3.819070968E1
7.600000000E-1	1.456948366E1	3.818943458E1
8.000000000E-1	1.456724375E1	3.818858242E1
8.400000000E-1	1.456824287E1	3.818816562E1
8.800000000E-1	1.456877800E1	3.818800804E1
9.200000000E-1	1.456968241E1	3.818841111E1
9.600000000E-1	1.456733323E1	3.818675019E1
1.000000000E0	1.456859519E1	3.818561241E1
1.040000000E0	1.458041986E1	3.819433487E1
1.080000000E0	1.462591102E1	3.822152448E1
1.120000000E0	1.470114082E1	3.833337406E1
1.160000000E0	1.476771127E1	3.860677644E1
1.200000000E0	1.488558361E1	3.894925513E1
1.240000000E0	1.498538391E1	3.931537801E1
1.280000000E0	1.515939927E1	3.967699799E1
1.320000000E0	1.546791073E1	3.988123486E1
1.360000000E0	1.591186389E1	4.000214810E1
1.400000000E0	1.645842007E1	4.007272352E1
1.440000000E0	1.723117993E1	4.013159097E1
1.480000000E0	1.809169664E1	4.013487268E1
1.520000000E0	1.895450365E1	4.009986761E1
1.560000000E0	1.985142704E1	4.006684526E1
1.600000000E0	2.071277839E1	4.005462105E1
1.640000000E0	2.139453483E1	4.000108906E1
1.680000000E0	2.200603762E1	3.999544582E1
1.720000000E0	2.247664508E1	3.999083132E1
1.760000000E0	2.281038579E1	3.997674033E1
1.800000000E0	2.305673849E1	3.996115804E1
1.840000000E0	2.326910856E1	3.996653207E1
1.880000000E0	2.343436862E1	3.995031556E1
1.920000000E0	2.355461366E1	3.996795457E1
1.960000000E0	2.362027675E1	3.995741719E1
2.000000000E0	2.357818223E1	3.998632039E1
2.040000000E0	2.336472671E1	4.007071398E1
2.080000000E0	2.320709005E1	4.013065650E1
2.120000000E0	2.296567790E1	4.017416089E1
2.160000000E0	2.251947857E1	4.031898471E1
2.200000000E0	2.204974380E1	4.043425129E1
2.240000000E0	2.152015500E1	4.056471456E1
2.280000000E0	2.110325176E1	4.058894152E1
2.320000000E0	2.062432334E1	4.069336281E1
2.360000000E0	2.017702192E1	4.072171269E1
2.400000000E0	1.975290580E1	4.070808443E1
2.440000000E0	1.934060704E1	4.069740862E1
2.480000000E0	1.903616704E1	4.062621347E1
2.520000000E0	1.873574892E1	4.054847454E1
2.560000000E0	1.854055193E1	4.047598906E1
2.600000000E0	1.826602308E1	4.035962407E1
2.640000000E0	1.813522309E1	4.029996923E1
2.680000000E0	1.811223754E1	4.017854609E1
2.720000000E0	1.811632194E1	4.012702543E1
2.760000000E0	1.812141630E1	4.011035982E1
2.800000000E0	1.817190050E1	4.012022600E1
2.840000000E0	1.820279500E1	4.012347435E1
2.880000000E0	1.828019064E1	4.011434683E1
2.920000000E0	1.830760622E1	4.012696876E1
