hand
t	x	y
0.000000000E0	4.361334084E1	1.268933692E1
4.000000000E-2	4.361245756E1	1.268840672E1
8.000000000E-2	4.361220798E1	1.268731361E1
1.200000000E-1	4.361154317E1	1.268813704E1
1.600000000E-1	4.361269360E1	1.268896401E1
2.000000000E-1	4.361491319E1	1.269133032E1
2.400000000E-1	4.361480381E1	1.269111657E1
2.800000000E-1	4.361481188E1	1.269195878E1
3.200000000E-1	4.361434693E1	1.269117734E1
3.600000000E-1	4.361392336E1	1.269033847E1
4.000000000E-1	4.361367041E1	1.268985595E1
4.400000000E-1	4.361369689E1	1.268975590E1
4.800000000E-1	4.361383924E1	1.268935220E1
5.200000000E-1	4.361363745E1	1.268990435E1
5.600000000E-1	4.361358322E1	1.268975937E1
6.000000000E-1	4.361353817E1	1.268968071E1
6.400000000E-1	4.361351117E1	1.268964825E1
6.800000000E-1	4.361342884E1	1.268979113E1
7.200000000E-1	4.361340538E1	1.268978446E1
7.600000000E-1	4.361316917E1	1.268967734E1
8.000000000E-1	4.361297305E1	1.268960581E1
8.400000000E-1	4.361305236E1	1.268964805E1
8.800000000E-1	4.361309080E1	1.268968432E1
9.200000000E-1	4.361319452E1	1.268884306E1
9.600000000E-1	4.361325888E1	1.268954255E1
1.000000000E0	4.360537634E1	1.268978168E1
1.040000000E0	4.360512779E1	1.269143505E1
1.080000000E0	4.361688045E1	1.276049681E1
1.120000000E0	4.389271369E1	1.294364340E1
1.160000000E0	4.463770486E1	1.358408295E1
1.200000000E0	4.598432966E1	1.490064082E1
1.240000000E0	4.807145973E1	1.639975489E1
1.280000000E0	5.081609701E1	1.751665357E1
1.320000000E0	5.422650299E1	1.805603385E1
1.360000000E0	5.781586699E1	1.806005907E1
1.400000000E0	6.112250011E1	1.787177888E1
1.440000000E0	6.408896835E1	1.729473934E1
1.480000000E0	6.647169236E1	1.640246002E1
1.520000000E0	6.805046945E1	1.549169517E1
1.560000000E0	6.898999970E1	1.480714344E1
1.600000000E0	6.939579728E1	1.419833630E1
1.640000000E0	6.936881190E1	1.383097475E1
1.680000000E0	6.904500562E1	1.356415904E1
1.720000000E0	6.843973496E1	1.356073376E1
1.760000000E0	6.757409223E1	1.367677928E1
1.800000000E0	6.650875148E1	1.386369171E1
1.840000000E0	6.519844657E1	1.392307388E1
1.880000000E0	6.368833802E1	1.398873243E1
1.920000000E0	6.206333514E1	1.411182474E1
1.960000000E0	6.053264785E1	1.418445133E1
2.000000000E0	5.906139618E1	1.427459923E1
2.040000000E0	5.787490443E1	1.432091622E1
2.080000000E0	5.708134237E1	1.417812911E1
2.120000000E0	5.654365290E1	1.400104179E1
2.160000000E0	5.630863629E1	1.375192435E1
2.200000000E0	5.625970678E1	1.355532030E1
2.240000000E0	5.631766817E1	1.343962478E1
2.280000000E0	5.645683454E1	1.341880530E1
2.320000000E0	5.651072609E1	1.336454062E1
2.360000000E0	5.648862331E1	1.330669849E1
2.400000000E0	5.638421620E1	1.326365884E1
2.440000000E0	5.623519978E1	1.325847108E1
2.480000000E0	5.606231339E1	1.327507218E1
2.520000000E0	5.566791511E1	1.337609601E1
2.560000000E0	5.500301602E1	1.360643692E1
2.600000000E0	5.396795284E1	1.390381320E1
2.640000000E0	5.269061674E1	1.414897451E1
2.680000000E0	5.136505021E1	1.420249962E1
2.720000000E0	5.004959528E1	1.414626121E1
2.760000000E0	4.894910460E1	1.386414801E1
2.800000000E0	4.813093372E1	1.339158633E1
2.840000000E0	4.749802993E1	1.292093488E1
2.880000000E0	4.717949746E1	1.242233424E1
2.920000000E0	4.708060034E1	1.198794208E1
2.960000000E0	4.706414226E1	1.187868270E1
3.000000000E0	4.708959797E1	1.189348110E1
3.040000000E0	4.714578066E1	1.187089657E1
3.080000000E0	4.717724294E1	1.191136502E1
3.120000000E0	4.719950835E1	1.194065998E1
3.160000000E0	4.721521594E1	1.198981526E1
3.200000000E0	4.736310090E1	1.224892882E1
3.240000000E0	4.782921441E1	1.281601011E1
3.280000000E0	4.877952176E1	1.353457463E1
3.320000000E0	5.038679877E1	1.420794425E1
3.360000000E0	5.250315763E1	1.462434463E1
3.400000000E0	5.500712490E1	1.483186575E1
3.440000000E0	5.767850699E1	1.484663504E1
3.480000000E0	6.025986941E1	1.474828211E1
3.520000000E0	6.273947690E1	1.445573268E1
3.560000000E0	6.482234681E1	1.401105999E1
3.600000000E0	6.645337546E1	1.353804519E1
3.640000000E0	6.768200435E1	1.309060083E1
3.680000000E0	6.859239853E1	1.283479509E1
3.720000000E0	6.918700365E1	1.255906274E1
3.760000000E0	6.920959996E1	1.254096006E1
3.800000000E0	6.897908388E1	1.265738322E1
3.840000000E0	6.834499593E1	1.280115560E1
3.880000000E0	6.747904697E1	1.291294290E1
3.920000000E0	6.636669663E1	1.302934292E1
3.960000000E0	6.492421925E1	1.309691850E1
4.000000000E0	6.329390838E1	1.326281276E1
4.040000000E0	6.158746011E1	1.346454297E1
4.080000000E0	5.829231604E1	1.370593423E1
4.120000000E0	5.784614957E1	1.373877123E1
4.160000000E0	5.682615939E1	1.362644500E1
4.200000000E0	5.565498136E1	1.345290134E1
4.240000000E0	5.481839500E1	1.328083885E1
4.280000000E0	5.444530763E1	1.300903948E1
4.320000000E0	5.429789421E1	1.277533619E1
4.360000000E0	5.429769097E1	1.271999086E1
4.400000000E0	5.440147337E1	1.274619954E1
4.440000000E0	5.441311461E1	1.270487893E1
4.480000000E0	5.439611374E1	1.266700156E1
4.520000000E0	5.430944574E1	1.267622821E1
4.560000000E0	5.420884728E1	1.265179502E1
4.600000000E0	5.405126143E1	1.260786557E1
4.640000000E0	5.389398863E1	1.263579571E1
4.680000000E0	5.321096222E1	1.265190454E1
4.720000000E0	5.320713336E1	1.266584197E1
4.760000000E0	5.273062557E1	1.265719026E1
4.800000000E0	5.212243314E1	1.264423063E1
4.840000000E0	5.146529773E1	1.258338967E1
4.880000000E0	5.069270996E1	1.232079025E1
4.920000000E0	4.992115420E1	1.204511022E1
4.960000000E0	4.947567948E1	1.176013442E1
5.000000000E0	4.926741702E1	1.167822945E1
