hand
t	x	y
0.000000000E0	4.616088833E1	1.313613147E1
4.000000000E-2	4.616022719E1	1.313682469E1
8.000000000E-2	4.616046738E1	1.313678611E1
1.200000000E-1	4.616068258E1	1.313730984E1
1.600000000E-1	4.616071021E1	1.313695213E1
2.000000000E-1	4.616080578E1	1.313708774E1
2.400000000E-1	4.616082901E1	1.313700598E1
2.800000000E-1	4.616124046E1	1.313633318E1
3.200000000E-1	4.616116585E1	1.313636302E1
3.600000000E-1	4.616114190E1	1.313628692E1
4.000000000E-1	4.616114651E1	1.313642444E1
4.400000000E-1	4.616112470E1	1.313638385E1
4.800000000E-1	4.616111738E1	1.313628662E1
5.200000000E-1	4.616095924E1	1.313617823E1
5.600000000E-1	4.616112240E1	1.313629318E1
6.000000000E-1	4.616062775E1	1.313615640E1
6.400000000E-1	4.616025211E1	1.313595753E1
6.800000000E-1	4.616045262E1	1.313612242E1
7.200000000E-1	4.616060316E1	1.313623297E1
7.600000000E-1	4.615953517E1	1.313606377E1
8.000000000E-1	4.615834443E1	1.313585379E1
8.400000000E-1	4.615909159E1	1.313603207E1
8.800000000E-1	4.615957409E1	1.313613699E1
9.200000000E-1	4.615969700E1	1.313606428E1
9.600000000E-1	4.615984945E1	1.313654374E1
1.000000000E0	4.615873300E1	1.313794157E1
1.040000000E0	4.615939114E1	1.313740092E1
1.080000000E0	4.615982233E1	1.313706721E1
1.120000000E0	4.616011949E1	1.313702425E1
1.160000000E0	4.616040593E1	1.313643352E1
1.200000000E0	4.616004745E1	1.313653882E1
1.240000000E0	4.616010916E1	1.313675392E1
1.280000000E0	4.616018989E1	1.313659183E1
1.320000000E0	4.616018583E1	1.313650592E1
1.360000000E0	4.616010770E1	1.313630965E1
1.400000000E0	4.616014147E1	1.313633053E1
1.440000000E0	4.616025606E1	1.313635639E1
1.480000000E0	4.616033685E1	1.313638555E1
1.520000000E0	4.616034794E1	1.313639294E1
1.560000000E0	4.616033935E1	1.313641254E1
1.600000000E0	4.616023697E1	1.313636116E1
1.640000000E0	4.616010764E1	1.313631688E1
1.680000000E0	4.616004869E1	1.313636981E1
1.720000000E0	4.616035191E1	1.313666470E1
1.760000000E0	4.616014720E1	1.313625388E1
1.800000000E0	4.616021813E1	1.313634015E1
1.840000000E0	4.616023283E1	1.313655417E1
1.880000000E0	4.616029882E1	1.313627793E1
1.920000000E0	4.616027828E1	1.313638426E1
1.960000000E0	4.616017855E1	1.313652192E1
2.000000000E0	4.615919959E1	1.313503087E1
